BOX ou JOB                    |Start_times|Date_condition|Calendrier|           
jwc2Lsa9_jwac02_01            |      09:00|             1|    wday01|           
jwc2Lsa9_jwac02_02            |      12:00|             1|    wday01|           
jwc2Lsa9_jwac02_03            |      14:30|             1|    wday01|           
jwc2Rehe_dapz27_01            |      09:00|             1|    wday01|           
jwc2Rehe_dapz27_02            |      12:00|             1|    wday01|           
jwc2Rehe_dapz27_03            |      14:30|             1|    wday01|           
jwc2Rehe_imjwc2_01            |      09:00|             1|    wday01|           
jwc2Rehe_imjwc2_02            |      12:00|             1|    wday01|           
jwc2Rehe_imjwc2_03            |      14:30|             1|    wday01|           
jwc2Rehe_jwac02_01            |      09:00|             1|    wday01|           
jwc2Rehe_jwac02_02            |      12:00|             1|    wday01|           
jwc2Rehe_jwac02_03            |      14:30|             1|    wday01|           
jwc2Toto_dapz27_01            |      09:00|             1|    wday01|           
jwc2Toto_dapz27_02            |      12:00|             1|    wday01|           
jwc2Toto_dapz27_03            |      14:30|             1|    wday01|           
jwc2Toto_imjwc2_01            |      09:00|             1|    wday01|           
jwc2Toto_imjwc2_02            |      12:00|             1|    wday01|           
jwc2Toto_imjwc2_03            |      14:30|             1|    wday01|           
jwc2Toto_jwac02_01            |      09:00|             1|    wday01|           
jwc2Toto_jwac02_02            |      12:00|             1|    wday01|           
jwc2Toto_jwac02_03            |      14:30|             1|    wday01|           
jwc3Asa1                      |      09:54|             1|    wday01|           
jwc3Asa1_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Asa1_jwac04_01            |      08:00|             1|    wday01|           
jwc3Esa10                     |      08:00|             1|       all|           
jwc3Esa10_imjwc3_01           |      08:00|             1|    wday01|           
jwc3Esa10_jwac04_01           |      08:00|             1|    wday01|           
jwc3Lcom                      |      08:00|             1|       all|           
jwc3Lcom_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Lcom_jwac04_01            |      08:00|             1|    wday01|           
jwc3Lrf1                      |      08:00|             1|    wday01|           
jwc3Lrf1_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Lrf1_jwac04_01            |      08:00|             1|    wday01|           
jwc3Lrf2                      |      08:00|             1|    wday01|           
jwc3Lrf2_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Lrf2_jwac04_01            |      08:00|             1|    wday01|           
jwc3Lrh1                      |      08:00|             1|    wday01|           
jwc3Lrh1_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Lrh1_jwac04_01            |      08:00|             1|    wday01|           
jwc3Ls10                      |      08:00|             1|    wday01|           
jwc3Ls10_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Ls10_jwac04_01            |      08:00|             1|    wday01|           
jwc3Lsa1                      |      08:00|             1|    wday01|           
jwc3Lsa1_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Lsa1_jwac04_01            |      08:00|             1|    wday01|           
jwc3Lsa2                      |      08:00|             1|    wday01|           
jwc3Lsa2_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Lsa2_jwac04_01            |      08:00|             1|    wday01|           
jwc3Lsa3                      |      08:00|             1|    wday01|           
jwc3Lsa3_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Lsa3_jwac04_01            |      08:00|             1|    wday01|           
jwc3Lsa4                      |      08:00|             1|    wday01|           
jwc3Lsa4_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Lsa4_jwac04_01            |      08:00|             1|    wday01|           
jwc3Lsa5                      |      08:00|             1|    wday01|           
jwc3Lsa5_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Lsa5_jwac04_01            |      08:00|             1|    wday01|           
jwc3Lsa6                      |      08:00|             1|    wday01|           
jwc3Lsa6_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Lsa6_jwac04_01            |      08:00|             1|    wday01|           
jwc3Lsa7                      |      08:00|             1|    wday01|           
jwc3Lsa7_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Lsa7_jwac04_01            |      08:00|             1|    wday01|           
jwc3Lsa8                      |      08:00|             1|    wday01|           
jwc3Lsa8_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Lsa8_jwac04_01            |      08:00|             1|    wday01|           
jwc3Lsa9                      |      08:00|             1|    wday01|           
jwc3Lsa9_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Lsa9_jwac04_01            |      08:00|             1|    wday01|           
jwc3Rehe                      |      08:00|             1|    wday01|           
jwc3Rehe_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Rehe_jwac04_01            |      08:00|             1|    wday01|           
jwc3Toto                      |      08:00|             1|    wday01|           
jwc3Toto_imjwc3_01            |      08:00|             1|    wday01|           
jwc3Toto_jwac04_01            |      08:00|             1|    wday01|           
jwc4Asa1                      |      09:54|             1|    wday01|           
jwc4Asa1_dasl11_01            |      17:00|             1|    wday01|           
jwc4Asa1_dasl12_01            |      17:00|             1|    wday01|           
jwc4Asa1_dasx11_01            |      17:00|             1|    wday01|           
jwc4Asa1_jwac03_01            |      17:00|             1|    wday01|           
jwc4Asa1_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Esa10                     |      13:05|             1|    wday01|           
jwc4Esa10_dasl11_01           |      17:00|             1|    wday01|           
jwc4Esa10_dasl12_01           |      17:00|             1|    wday01|           
jwc4Esa10_dasx11_01           |      17:00|             1|    wday01|           
jwc4Esa10_jwac03_01           |      17:00|             1|    wday01|           
jwc4Esa10_mvjwc4_01           |      17:00|             1|    wday01|           
jwc4Guin                      |      16:30|             1|    wday01|           
jwc4Lcom                      |      14:30|             1|       all|           
jwc4Lcom_dasl11_01            |      14:30|             1|    wday01|           
jwc4Lcom_dasl12_01            |      14:30|             1|    wday01|           
jwc4Lcom_dasx11_01            |      14:30|             1|    wday01|           
jwc4Lcom_jwac03_01            |      14:30|             1|    wday01|           
jwc4Lcom_mvjwc4_01            |      14:30|             1|    wday01|           
jwc4Lrf1                      |      16:30|             1|    wday01|           
jwc4Lrf1_dasl11_01            |      17:00|             1|    wday01|           
jwc4Lrf1_dasl12_01            |      17:00|             1|    wday01|           
jwc4Lrf1_dasx11_01            |      17:00|             1|    wday01|           
jwc4Lrf1_jwac03_01            |      17:00|             1|    wday01|           
jwc4Lrf1_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Lrf2                      |      16:30|             1|    wday01|           
jwc4Lrf2_dasl11_01            |      17:00|             1|    wday01|           
jwc4Lrf2_dasl12_01            |      17:00|             1|    wday01|           
jwc4Lrf2_dasx11_01            |      17:00|             1|    wday01|           
jwc4Lrf2_jwac03_01            |      17:00|             1|    wday01|           
jwc4Lrf2_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Lrh1                      |      16:30|             1|    wday01|           
jwc4Lrh1_dasl11_01            |      17:00|             1|    wday01|           
jwc4Lrh1_dasl12_01            |      17:00|             1|    wday01|           
jwc4Lrh1_dasx11_01            |      17:00|             1|    wday01|           
jwc4Lrh1_jwac03_01            |      17:00|             1|    wday01|           
jwc4Lrh1_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Ls10                      |      16:30|             1|    wday01|           
jwc4Ls10_dasl11_01            |      17:00|             1|    wday01|           
jwc4Ls10_dasl12_01            |      17:00|             1|    wday01|           
jwc4Ls10_dasx11_01            |      17:00|             1|    wday01|           
jwc4Ls10_jwac03_01            |      17:00|             1|    wday01|           
jwc4Ls10_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Lsa1                      |      16:30|             1|    wday01|           
jwc4Lsa1_dasl11_01            |      17:00|             1|    wday01|           
jwc4Lsa1_dasl12_01            |      17:00|             1|    wday01|           
jwc4Lsa1_dasx11_01            |      17:00|             1|    wday01|           
jwc4Lsa1_jwac03_01            |      17:00|             1|    wday01|           
jwc4Lsa1_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Lsa2                      |      16:30|             1|    wday01|           
jwc4Lsa2_dasl11_01            |      17:00|             1|    wday01|           
jwc4Lsa2_dasl12_01            |      17:00|             1|    wday01|           
jwc4Lsa2_dasx11_01            |      17:00|             1|    wday01|           
jwc4Lsa2_jwac03_01            |      17:00|             1|    wday01|           
jwc4Lsa2_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Lsa3                      |      16:30|             1|    wday01|           
jwc4Lsa3_dasl11_01            |      17:00|             1|    wday01|           
jwc4Lsa3_dasl12_01            |      17:00|             1|    wday01|           
jwc4Lsa3_dasx11_01            |      17:00|             1|    wday01|           
jwc4Lsa3_jwac03_01            |      17:00|             1|    wday01|           
jwc4Lsa3_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Lsa4                      |      16:30|             1|    wday01|           
jwc4Lsa4_dasl11_01            |      17:00|             1|    wday01|           
jwc4Lsa4_dasl12_01            |      17:00|             1|    wday01|           
jwc4Lsa4_dasx11_01            |      17:00|             1|    wday01|           
jwc4Lsa4_jwac03_01            |      17:00|             1|    wday01|           
jwc4Lsa4_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Lsa5                      |      16:30|             1|    wday01|           
jwc4Lsa5_dasl11_01            |      17:00|             1|    wday01|           
jwc4Lsa5_dasl12_01            |      17:00|             1|    wday01|           
jwc4Lsa5_dasx11_01            |      17:00|             1|    wday01|           
jwc4Lsa5_jwac03_01            |      17:00|             1|    wday01|           
jwc4Lsa5_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Lsa6                      |      16:30|             1|    wday01|           
jwc4Lsa6_dasl11_01            |      17:00|             1|    wday01|           
jwc4Lsa6_dasl12_01            |      17:00|             1|    wday01|           
jwc4Lsa6_dasx11_01            |      17:00|             1|    wday01|           
jwc4Lsa6_jwac03_01            |      17:00|             1|    wday01|           
jwc4Lsa6_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Lsa7                      |      16:30|             1|    wday01|           
jwc4Lsa7_dasl11_01            |      17:00|             1|    wday01|           
jwc4Lsa7_dasl12_01            |      17:00|             1|    wday01|           
jwc4Lsa7_dasx11_01            |      17:00|             1|    wday01|           
jwc4Lsa7_jwac03_01            |      17:00|             1|    wday01|           
jwc4Lsa7_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Lsa8                      |      16:30|             1|    wday01|           
jwc4Lsa8_dasl11_01            |      17:00|             1|    wday01|           
jwc4Lsa8_dasl12_01            |      17:00|             1|    wday01|           
jwc4Lsa8_dasx11_01            |      17:00|             1|    wday01|           
jwc4Lsa8_jwac03_01            |      17:00|             1|    wday01|           
jwc4Lsa8_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Lsa9                      |      16:30|             1|    wday01|           
jwc4Lsa9_dasl11_01            |      17:00|             1|    wday01|           
jwc4Lsa9_dasl12_01            |      17:00|             1|    wday01|           
jwc4Lsa9_dasx11_01            |      17:00|             1|    wday01|           
jwc4Lsa9_jwac03_01            |      17:00|             1|    wday01|           
jwc4Lsa9_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Rehe                      |      17:00|             1|    wday01|           
jwc4Rehe_dasl11_01            |      17:00|             1|    wday01|           
jwc4Rehe_dasl12_01            |      17:00|             1|    wday01|           
jwc4Rehe_dasx11_01            |      17:00|             1|    wday01|           
jwc4Rehe_jwac03_01            |      17:00|             1|    wday01|           
jwc4Rehe_mvjwc4_01            |      17:00|             1|    wday01|           
jwc4Toto                      |      17:00|             1|    wday01|           
jwc4Toto_dasl11_01            |      17:00|             1|    wday01|           
jwc4Toto_dasl12_01            |      17:00|             1|    wday01|           
jwc4Toto_dasx11_01            |      17:00|             1|    wday01|           
jwc4Toto_jwac03_01            |      17:00|             1|    wday01|           
jwc4Toto_mvjwc4_01            |      17:00|             1|    wday01|           
jwc5Asa1                      |      09:00|             1|       all|           
jwc5Asa1_dasl11_01            |      08:00|             1|    wday01|           
jwc5Asa1_dasl12_01            |      08:00|             1|    wday01|           
jwc5Asa1_dasx11_01            |      08:00|             1|    wday01|           
jwc5Asa1_imjwc5_01            |      08:00|             1|    wday01|           
jwc5Asa1_jwac06_01            |      08:00|             1|    wday01|           
jwc5Asa1_mvjwc5_01            |      08:00|             1|    wday01|           
jwc5Esa10                     |      16:00|             1|       all|           
jwc5Esa10_dasl11_01           |      08:00|             1|    wday01|           
jwc5Esa10_dasl12_01           |      08:00|             1|    wday01|           
jwc5Esa10_dasx11_01           |      08:00|             1|    wday01|           
jwc5Esa10_imjwc5_01           |      08:00|             1|    wday01|           
jwc5Esa10_jwac06_01           |      08:00|             1|    wday01|           
jwc5Esa10_mvjwc5_01           |      08:00|             1|    wday01|           
jwc5Guin                      |      16:00|             1|    wday01|           
jwc5Lcom                      |      15:15|             1|       all|           
jwc5Lcom_dasl11_01            |      15:15|             1|    wday01|           
jwc5Lcom_dasl12_01            |      15:15|             1|    wday01|           
jwc5Lcom_dasx11_01            |      15:15|             1|    wday01|           
jwc5Lcom_imjwc5_01            |      15:15|             1|    wday01|           
jwc5Lcom_jwac06_01            |      15:15|             1|    wday01|           
jwc5Lcom_mvjwc5_01            |      15:15|             1|    wday01|           
jwc5Lrf1                      |      16:00|             1|    wday01|           
jwc5Lrf2                      |      16:00|             1|    wday01|           
jwc5Lrh1                      |      16:00|             1|    wday01|           
jwc5Ls10                      |      16:00|             1|    wday01|           
jwc5Lsa1                      |      16:00|             1|    wday01|           
jwc5Lsa2                      |      16:00|             1|    wday01|           
jwc5Lsa3                      |      16:00|             1|    wday01|           
jwc5Lsa4                      |      16:00|             1|    wday01|           
jwc5Lsa5                      |      16:00|             1|    wday01|           
jwc5Lsa6                      |      16:00|             1|    wday01|           
jwc5Lsa7                      |      16:00|             1|    wday01|           
jwc5Lsa8                      |      16:00|             1|    wday01|           
jwc5Lsa9                      |      16:00|             1|    wday01|           
jwc5Rehe                      |      16:00|             1|       all|           
jwc5Rehe_dasl11_01            |      08:00|             1|    wday01|           
jwc5Rehe_dasl12_01            |      08:00|             1|    wday01|           
jwc5Rehe_dasx11_01            |      08:00|             1|    wday01|           
jwc5Rehe_imjwc5_01            |      08:00|             1|    wday01|           
jwc5Rehe_jwac06_01            |      08:00|             1|    wday01|           
jwc5Rehe_mvjwc5_01            |      08:00|             1|    wday01|           
jwc5Toto                      |      16:00|             1|       all|           
jwc5Toto_dasl11_01            |      08:00|             1|    wday01|           
jwc5Toto_dasl12_01            |      08:00|             1|    wday01|           
jwc5Toto_dasx11_01            |      08:00|             1|    wday01|           
jwc5Toto_imjwc5_01            |      08:00|             1|    wday01|           
jwc5Toto_jwac06_01            |      08:00|             1|    wday01|           
jwc5Toto_mvjwc5_01            |      08:00|             1|    wday01|           
jwc6Asa1                      |      09:54|             1|       all|           
jwc6Asa1_dasl11_01            |      16:15|             1|    wday01|           
jwc6Asa1_dasl12_01            |      16:15|             1|    wday01|           
jwc6Asa1_dasx11_01            |      16:15|             1|    wday01|           
jwc6Asa1_jwac07_01            |      16:15|             1|    wday01|           
jwc6Asa1_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Esa10                     |      13:05|             1|       all|           
jwc6Esa10_dasl11_01           |      16:15|             1|    wday01|           
jwc6Esa10_dasl12_01           |      16:15|             1|    wday01|           
jwc6Esa10_dasx11_01           |      16:15|             1|    wday01|           
jwc6Esa10_jwac07_01           |      16:15|             1|    wday01|           
jwc6Esa10_mvjwc6_01           |      16:15|             1|    wday01|           
jwc6Guin                      |      16:20|             1|    wday01|           
jwc6Lcom                      |      14:20|             1|       all|           
jwc6Lcom_dasl11_01            |      14:20|             1|    wday01|           
jwc6Lcom_dasl12_01            |      14:20|             1|    wday01|           
jwc6Lcom_dasx11_01            |      14:20|             1|    wday01|           
jwc6Lcom_jwac07_01            |      14:20|             1|    wday01|           
jwc6Lcom_mvjwc6_01            |      14:20|             1|    wday01|           
jwc6Lrf1                      |      16:20|             1|    wday01|           
jwc6Lrf1_dasl11_01            |      16:15|             1|    wday01|           
jwc6Lrf1_dasl12_01            |      16:15|             1|    wday01|           
jwc6Lrf1_dasx11_01            |      16:15|             1|    wday01|           
jwc6Lrf1_jwac07_01            |      16:15|             1|    wday01|           
jwc6Lrf1_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Lrf2                      |      16:20|             1|    wday01|           
jwc6Lrf2_dasl11_01            |      16:15|             1|    wday01|           
jwc6Lrf2_dasl12_01            |      16:15|             1|    wday01|           
jwc6Lrf2_dasx11_01            |      16:15|             1|    wday01|           
jwc6Lrf2_jwac07_01            |      16:15|             1|    wday01|           
jwc6Lrf2_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Lrh1                      |      16:20|             1|    wday01|           
jwc6Lrh1_dasl11_01            |      16:15|             1|    wday01|           
jwc6Lrh1_dasl12_01            |      16:15|             1|    wday01|           
jwc6Lrh1_dasx11_01            |      16:15|             1|    wday01|           
jwc6Lrh1_jwac07_01            |      16:15|             1|    wday01|           
jwc6Lrh1_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Ls10                      |      16:20|             1|    wday01|           
jwc6Ls10_dasl11_01            |      16:15|             1|    wday01|           
jwc6Ls10_dasl12_01            |      16:15|             1|    wday01|           
jwc6Ls10_dasx11_01            |      16:15|             1|    wday01|           
jwc6Ls10_jwac07_01            |      16:15|             1|    wday01|           
jwc6Ls10_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Lsa1                      |      16:20|             1|    wday01|           
jwc6Lsa1_dasl11_01            |      16:15|             1|    wday01|           
jwc6Lsa1_dasl12_01            |      16:15|             1|    wday01|           
jwc6Lsa1_dasx11_01            |      16:15|             1|    wday01|           
jwc6Lsa1_jwac07_01            |      16:15|             1|    wday01|           
jwc6Lsa1_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Lsa2                      |      16:20|             1|    wday01|           
jwc6Lsa2_dasl11_01            |      16:15|             1|    wday01|           
jwc6Lsa2_dasl12_01            |      16:15|             1|    wday01|           
jwc6Lsa2_dasx11_01            |      16:15|             1|    wday01|           
jwc6Lsa2_jwac07_01            |      16:15|             1|    wday01|           
jwc6Lsa2_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Lsa3                      |      16:20|             1|    wday01|           
jwc6Lsa3_dasl11_01            |      16:15|             1|    wday01|           
jwc6Lsa3_dasl12_01            |      16:15|             1|    wday01|           
jwc6Lsa3_dasx11_01            |      16:15|             1|    wday01|           
jwc6Lsa3_jwac07_01            |      16:15|             1|    wday01|           
jwc6Lsa3_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Lsa4                      |      16:20|             1|    wday01|           
jwc6Lsa4_dasl11_01            |      16:15|             1|    wday01|           
jwc6Lsa4_dasl12_01            |      16:15|             1|    wday01|           
jwc6Lsa4_dasx11_01            |      16:15|             1|    wday01|           
jwc6Lsa4_jwac07_01            |      16:15|             1|    wday01|           
jwc6Lsa4_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Lsa5                      |      16:20|             1|    wday01|           
jwc6Lsa5_dasl11_01            |      16:15|             1|    wday01|           
jwc6Lsa5_dasl12_01            |      16:15|             1|    wday01|           
jwc6Lsa5_dasx11_01            |      16:15|             1|    wday01|           
jwc6Lsa5_jwac07_01            |      16:15|             1|    wday01|           
jwc6Lsa5_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Lsa6                      |      16:20|             1|    wday01|           
jwc6Lsa6_dasl11_01            |      16:15|             1|    wday01|           
jwc6Lsa6_dasl12_01            |      16:15|             1|    wday01|           
jwc6Lsa6_dasx11_01            |      16:15|             1|    wday01|           
jwc6Lsa6_jwac07_01            |      16:15|             1|    wday01|           
jwc6Lsa6_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Lsa7                      |      16:20|             1|    wday01|           
jwc6Lsa7_dasl11_01            |      16:15|             1|    wday01|           
jwc6Lsa7_dasl12_01            |      16:15|             1|    wday01|           
jwc6Lsa7_dasx11_01            |      16:15|             1|    wday01|           
jwc6Lsa7_jwac07_01            |      16:15|             1|    wday01|           
jwc6Lsa7_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Lsa8                      |      16:20|             1|    wday01|           
jwc6Lsa8_dasl11_01            |      16:15|             1|    wday01|           
jwc6Lsa8_dasl12_01            |      16:15|             1|    wday01|           
jwc6Lsa8_dasx11_01            |      16:15|             1|    wday01|           
jwc6Lsa8_jwac07_01            |      16:15|             1|    wday01|           
jwc6Lsa8_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Lsa9                      |      16:20|             1|    wday01|           
jwc6Lsa9_dasl11_01            |      16:15|             1|    wday01|           
jwc6Lsa9_dasl12_01            |      16:15|             1|    wday01|           
jwc6Lsa9_dasx11_01            |      16:15|             1|    wday01|           
jwc6Lsa9_jwac07_01            |      16:15|             1|    wday01|           
jwc6Lsa9_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Rehe                      |      16:15|             1|       all|           
jwc6Rehe_dasl11_01            |      16:15|             1|    wday01|           
jwc6Rehe_dasl12_01            |      16:15|             1|    wday01|           
jwc6Rehe_dasx11_01            |      16:15|             1|    wday01|           
jwc6Rehe_jwac07_01            |      16:15|             1|    wday01|           
jwc6Rehe_mvjwc6_01            |      16:15|             1|    wday01|           
jwc6Toto                      |      16:15|             1|       all|           
jwc6Toto_dasl11_01            |      16:15|             1|    wday01|           
jwc6Toto_dasl12_01            |      16:15|             1|    wday01|           
jwc6Toto_dasx11_01            |      16:15|             1|    wday01|           
jwc6Toto_jwac07_01            |      16:15|             1|    wday01|           
jwc6Toto_mvjwc6_01            |      16:15|             1|    wday01|           
jwc7Asa1                      |      09:54|             1|       all|           
jwc7Asa1_dasi11_01            |      15:45|             1|    wday01|           
jwc7Asa1_dasl11_01            |      15:45|             1|    wday01|           
jwc7Asa1_dasl12_01            |      15:45|             1|    wday01|           
jwc7Asa1_dasx11_01            |      15:45|             1|    wday01|           
jwc7Asa1_imjwc7_01            |      15:45|             1|    wday01|           
jwc7Asa1_jwac05_01            |      15:45|             1|    wday01|           
jwc7Asa1_mvjwc7_01            |      15:45|             1|    wday01|           
jwc7Esa10                     |      13:05|             1|       all|           
jwc7Esa10_dasi11_01           |      15:45|             1|    wday01|           
jwc7Esa10_dasl11_01           |      15:45|             1|    wday01|           
jwc7Esa10_dasl12_01           |      15:45|             1|    wday01|           
jwc7Esa10_dasx11_01           |      15:45|             1|    wday01|           
jwc7Esa10_imjwc7_01           |      15:45|             1|    wday01|           
jwc7Esa10_jwac05_01           |      15:45|             1|    wday01|           
jwc7Esa10_mvjwc7_01           |      15:45|             1|    wday01|           
jwc7Guin                      |      16:10|             1|    wday01|           
jwc7Lcom                      |      15:45|             1|       all|           
jwc7Lcom_dasi11_01            |      15:45|             1|    wday01|           
jwc7Lcom_dasl11_01            |      15:45|             1|    wday01|           
jwc7Lcom_dasl12_01            |      15:45|             1|    wday01|           
jwc7Lcom_dasx11_01            |      15:45|             1|    wday01|           
jwc7Lcom_imjwc7_01            |      15:45|             1|    wday01|           
jwc7Lcom_jwac05_01            |      15:45|             1|    wday01|           
jwc7Lcom_mvjwc7_01            |      15:45|             1|    wday01|           
jwc7Lrf1                      |      16:10|             1|    wday01|           
jwc7Lrf1_dasi11_01            |      15:45|             1|    wday01|           
jwc7Lrf1_dasl11_01            |      15:45|             1|    wday01|           
jwc7Lrf1_dasl12_01            |      15:45|             1|    wday01|           
jwc7Lrf1_dasx11_01            |      15:45|             1|    wday01|           
jwc7Lrf1_imjwc7_01            |      15:45|             1|    wday01|           
jwc7Lrf1_jwac05_01            |      15:45|             1|    wday01|           
jwc7Lrf1_mvjwc7_01            |      15:45|             1|    wday01|           
jwc7Lrf2                      |      16:10|             1|    wday01|           
jwc7Lrf2_dasi11_01            |      15:45|             1|    wday01|           
jwc7Lrf2_dasl11_01            |      15:45|             1|    wday01|           
jwc7Lrf2_dasl12_01            |      15:45|             1|    wday01|           
jwc7Lrf2_dasx11_01            |      15:45|             1|    wday01|           
jwc7Lrf2_imjwc7_01            |      15:45|             1|    wday01|           
jwc7Lrf2_jwac05_01            |      15:45|             1|    wday01|           
jwc7Lrf2_mvjwc7_01            |      15:45|             1|    wday01|           
jwc7Lrh1                      |      16:10|             1|    wday01|           
jwc7Lrh1_dasi11_01            |      15:45|             1|    wday01|           
jwc7Lrh1_dasl11_01            |      15:45|             1|    wday01|           
jwc7Lrh1_dasl12_01            |      15:45|             1|    wday01|           
jwc7Lrh1_dasx11_01            |      15:45|             1|    wday01|           
jwc7Lrh1_imjwc7_01            |      15:45|             1|    wday01|           
jwc7Lrh1_jwac05_01            |      15:45|             1|    wday01|           
jwc7Lrh1_mvjwc7_01            |      15:45|             1|    wday01|           
jwc7Ls10                      |      16:10|             1|    wday01|           
jwc7Ls10_dasi11_01            |      15:45|             1|    wday01|           
jwc7Ls10_dasl11_01            |      15:45|             1|    wday01|           
jwc7Ls10_dasl12_01            |      15:45|             1|    wday01|           
jwc7Ls10_dasx11_01            |      15:45|             1|    wday01|           
jwc7Ls10_imjwc7_01            |      15:45|             1|    wday01|           
jwc7Ls10_jwac05_01            |      15:45|             1|    wday01|           
jwc7Ls10_mvjwc7_01            |      15:45|             1|    wday01|           
jwc7Lsa1                      |      16:10|             1|    wday01|           
jwc7Lsa1_dasi11_01            |      15:45|             1|    wday01|           
jwc7Lsa1_dasl11_01            |      15:45|             1|    wday01|           
jwc7Lsa1_dasl12_01            |      15:45|             1|    wday01|           
jwc7Lsa1_dasx11_01            |      15:45|             1|    wday01|           
jwc7Lsa1_imjwc7_01            |      15:45|             1|    wday01|           
jwc7Lsa1_jwac05_01            |      15:45|             1|    wday01|           
jwc7Lsa1_mvjwc7_01            |      15:45|             1|    wday01|           
jwc7Lsa2                      |      16:10|             1|    wday01|           
jwc7Lsa2_dasi11_01            |      15:45|             1|    wday01|           
jwc7Lsa2_dasl11_01            |      15:45|             1|    wday01|           
jwc7Lsa2_dasl12_01            |      15:45|             1|    wday01|           
jwc7Lsa2_dasx11_01            |      15:45|             1|    wday01|           
jwc7Lsa2_imjwc7_01            |      15:45|             1|    wday01|           
jwc7Lsa2_jwac05_01            |      15:45|             1|    wday01|           
jwc7Lsa2_mvjwc7_01            |      15:45|             1|    wday01|           
jwc7Lsa3                      |      16:10|             1|    wday01|           
jwc7Lsa3_dasi11_01            |      15:45|             1|    wday01|           
jwc7Lsa3_dasl11_01            |      15:45|             1|    wday01|           
jwc7Lsa3_dasl12_01            |      15:45|             1|    wday01|           
jwc7Lsa3_dasx11_01            |      15:45|             1|    wday01|           
jwc7Lsa3_imjwc7_01            |      15:45|             1|    wday01|           
jwc7Lsa3_jwac05_01            |      15:45|             1|    wday01|           
jwc7Lsa3_mvjwc7_01            |      15:45|             1|    wday01|           
jwc7Lsa4                      |      16:10|             1|    wday01|           
jwc7Lsa4_dasi11_01            |      15:45|             1|    wday01|           
jwc7Lsa4_dasl11_01            |      15:45|             1|    wday01|           
jwc7Lsa4_dasl12_01            |      15:45|             1|    wday01|           
jwc7Lsa4_dasx11_01            |      15:45|             1|    wday01|           
jwc7Lsa4_imjwc7_01            |      15:45|             1|    wday01|           
jwc7Lsa4_jwac05_01            |      15:45|             1|    wday01|           
jwc7Lsa4_mvjwc7_01            |      15:45|             1|    wday01|           
jwc7Lsa5                      |      16:10|             1|    wday01|           
jwc7Lsa5_dasi11_01            |      15:45|             1|    wday01|           
jwc7Lsa5_dasl11_01            |      15:45|             1|    wday01|           
jwc7Lsa5_dasl12_01            |      15:45|             1|    wday01|           
jwc7Lsa5_dasx11_01            |      15:45|             1|    wday01|           
jwc7Lsa5_imjwc7_01            |      15:45|             1|    wday01|           
jwc7Lsa5_jwac05_01            |      15:45|             1|    wday01|           
jwc7Lsa5_mvjwc7_01            |      15:45|             1|    wday01|           
jwc7Lsa6                      |      16:10|             1|    wday01|           
jwc7Lsa6_dasi11_01            |      15:45|             1|    wday01|           
jwc7Lsa6_dasl11_01            |      15:45|             1|    wday01|           
