----------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------

#### DEBUT JOB  20170621-000910 ####

Report of the autosys jobs le 20170621 a 000910

###################################################################

There are 625 jobs in error

Jobname;RC;Start time;End time;Machine;Status;O;Duration;Run/Ntry;Insert;Modif;
zqv3Nau2;1;2017/06/20 21:36:21;2017/06/20 21:36:21;parva4022576;FAILURE; ;0;785766/1;27-MAY-17; ;
mi73Lsa5_messag_action;127;2017/06/20 21:36:22;2017/06/20 21:36:22;parva4022576;FAILURE; ;0;785779/1;17-JUN-17; ;
zqv1Lrf1;1;2017/06/20 21:40:30;2017/06/20 21:40:30;parva4022576;FAILURE; ;0;785802/1;08-JUN-17; ;
zqv3Lrf1;1;2017/06/20 21:40:31;2017/06/20 21:41:05;parva4022576;FAILURE; ;34;785788/1;08-JUN-17; ;
rcv5Eau1;1;2017/06/20 21:40:37;2017/06/20 21:41:04;parva4022576;FAILURE; ;27;785787/1;03-AUG-16;04-FEB-17;
z9v1Nau2;1;2017/06/20 21:40:37;2017/06/20 21:40:37;parva4022576;FAILURE; ;0;785793/1;27-MAY-17; ;
z9v3Lrf1;1;2017/06/20 21:40:37;2017/06/20 21:41:04;parva4022576;FAILURE; ;27;785795/1;08-JUN-17; ;
zq22Lrf1;1;2017/06/20 21:40:37;2017/06/20 21:40:37;parva4022576;FAILURE; ;0;785803/1;08-JUN-17; ;
z9v2Nau2;1;2017/06/20 21:40:39;2017/06/20 21:40:39;parva4022576;FAILURE; ;0;785784/1;27-MAY-17; ;
zq12Lrf1;1;2017/06/20 21:40:39;2017/06/20 21:40:39;parva4022576;FAILURE; ;0;785789/1;08-JUN-17; ;
zq12Nau2;1;2017/06/20 21:40:39;2017/06/20 21:41:36;parva4022576;FAILURE; ;57;785785/1;27-MAY-17; ;
z9v3Nau2;1;2017/06/20 21:40:40;2017/06/20 21:41:32;parva4022576;FAILURE; ;52;785780/1;27-MAY-17; ;
z9v4Nau2;1;2017/06/20 21:40:40;2017/06/20 21:40:40;parva4022576;FAILURE; ;0;785805/1;27-MAY-17; ;
zq22Nau2;1;2017/06/20 21:40:40;2017/06/20 21:41:05;parva4022576;FAILURE; ;25;785790/1;27-MAY-17; ;
z9v1Lrf1;1;2017/06/20 21:40:48;2017/06/20 21:40:48;parva4022576;FAILURE; ;0;785804/1;08-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 21:40:55;2017/06/20 21:40:55;parva4022576;FAILURE; ;0;785819/1;17-JUN-17; ;
z9v5Lrf1;1;2017/06/20 21:40:56;2017/06/20 21:41:32;parva4022576;FAILURE; ;36;785783/1;08-JUN-17; ;
z9v5Nau2;1;2017/06/20 21:40:56;2017/06/20 21:41:32;parva4022576;FAILURE; ;36;785796/1;27-MAY-17; ;
zhv1Lrf1;1;2017/06/20 21:40:56;2017/06/20 21:40:56;parva4022576;FAILURE; ;0;785782/1;08-JUN-17; ;
zhv1Nau2;1;2017/06/20 21:40:56;2017/06/20 21:41:58;parva4022576;FAILURE; ;62;785781/1;27-MAY-17; ;
zxv1Eau1;1;2017/06/20 21:40:56;2017/06/20 21:40:56;parva4022576;FAILURE; ;0;785799/1;03-AUG-16;04-FEB-17;
z9v2Lrf1;1;2017/06/20 21:40:58;2017/06/20 21:40:58;parva4022576;FAILURE; ;0;785800/1;08-JUN-17; ;
tsp3Lrf1;1;2017/06/20 21:41:05;2017/06/20 21:41:05;parva4022576;FAILURE; ;0;785801/1;08-JUN-17; ;
z9v4Lrf1;1;2017/06/20 21:41:14;2017/06/20 21:41:14;parva4022576;FAILURE; ;0;785791/1;08-JUN-17; ;
zqv1Nau2;1;2017/06/20 21:41:14;2017/06/20 21:41:14;parva4022576;FAILURE; ;0;785792/1;27-MAY-17; ;
zqv3Nau2;1;2017/06/20 21:41:14;2017/06/20 21:41:58;parva4022576;FAILURE; ;44;785806/1;27-MAY-17; ;
mi73Lsa1_messag_action;1;2017/06/20 21:41:20;2017/06/20 21:41:22;parva4022576;FAILURE; ;2;785821/1;16-JUN-17; ;
z9v2Nau2;1;2017/06/20 21:45:22;2017/06/20 21:45:22;parva4022576;FAILURE; ;0;785825/1;27-MAY-17; ;
z9v3Lrf1;1;2017/06/20 21:45:28;2017/06/20 21:45:28;parva4022576;FAILURE; ;0;785833/1;08-JUN-17; ;
tsp3Lrf1;1;2017/06/20 21:45:36;2017/06/20 21:45:36;parva4022576;FAILURE; ;0;785831/1;08-JUN-17; ;
z9v2Lrf1;1;2017/06/20 21:45:36;2017/06/20 21:45:36;parva4022576;FAILURE; ;0;785837/1;08-JUN-17; ;
zq22Lrf1;1;2017/06/20 21:45:36;2017/06/20 21:45:36;parva4022576;FAILURE; ;0;785828/1;08-JUN-17; ;
zqv1Nau2;1;2017/06/20 21:45:38;2017/06/20 21:45:38;parva4022576;FAILURE; ;0;785829/1;27-MAY-17; ;
zxv1Eau1;1;2017/06/20 21:45:38;2017/06/20 21:45:56;parva4022576;FAILURE; ;18;785839/1;03-AUG-16;04-FEB-17;
zhv1Nau2;1;2017/06/20 21:45:42;2017/06/20 21:45:42;parva4022576;FAILURE; ;0;785843/1;27-MAY-17; ;
zq12Lrf1;1;2017/06/20 21:45:42;2017/06/20 21:45:42;parva4022576;FAILURE; ;0;785836/1;08-JUN-17; ;
z9v5Lrf1;1;2017/06/20 21:45:43;2017/06/20 21:45:43;parva4022576;FAILURE; ;0;785845/1;08-JUN-17; ;
rcv5Eau1;1;2017/06/20 21:45:44;2017/06/20 21:46:44;parva4022576;FAILURE; ;60;785826/1;03-AUG-16;04-FEB-17;
z9v1Lrf1;1;2017/06/20 21:45:44;2017/06/20 21:45:44;parva4022576;FAILURE; ;0;785823/1;08-JUN-17; ;
zq22Nau2;1;2017/06/20 21:45:44;2017/06/20 21:45:44;parva4022576;FAILURE; ;0;785835/1;27-MAY-17; ;
zqv1Lrf1;1;2017/06/20 21:45:44;2017/06/20 21:46:22;parva4022576;FAILURE; ;38;785834/1;08-JUN-17; ;
zqv3Nau2;1;2017/06/20 21:45:44;2017/06/20 21:46:22;parva4022576;FAILURE; ;38;785844/1;27-MAY-17; ;
z9v3Nau2;1;2017/06/20 21:45:47;2017/06/20 21:45:47;parva4022576;FAILURE; ;0;785847/1;27-MAY-17; ;
z9v4Lrf1;1;2017/06/20 21:45:47;2017/06/20 21:45:47;parva4022576;FAILURE; ;0;785838/1;08-JUN-17; ;
z9v5Nau2;1;2017/06/20 21:45:55;2017/06/20 21:45:55;parva4022576;FAILURE; ;0;785842/1;27-MAY-17; ;
z9v4Nau2;1;2017/06/20 21:46:12;2017/06/20 21:46:12;parva4022576;FAILURE; ;0;785841/1;27-MAY-17; ;
z9v1Nau2;1;2017/06/20 21:46:13;2017/06/20 21:46:46;parva4022576;FAILURE; ;33;785832/1;27-MAY-17; ;
zhv1Lrf1;1;2017/06/20 21:46:13;2017/06/20 21:46:13;parva4022576;FAILURE; ;0;785830/1;08-JUN-17; ;
zq12Nau2;1;2017/06/20 21:46:13;2017/06/20 21:46:13;parva4022576;FAILURE; ;0;785846/1;27-MAY-17; ;
zqv3Lrf1;1;2017/06/20 21:46:13;2017/06/20 21:46:46;parva4022576;FAILURE; ;33;785827/1;08-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 21:46:21;2017/06/20 21:46:21;parva4022576;FAILURE; ;0;785849/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 21:46:52;2017/06/20 21:46:55;parva4022576;FAILURE; ;3;785851/1;16-JUN-17; ;
z9v5Nau2;1;2017/06/20 21:50:22;2017/06/20 21:50:22;parva4022576;FAILURE; ;0;785873/1;27-MAY-17; ;
zqv3Lrf1;1;2017/06/20 21:50:32;2017/06/20 21:50:32;parva4022576;FAILURE; ;0;785903/1;08-JUN-17; ;
z9v3Nau2;1;2017/06/20 21:50:37;2017/06/20 21:50:37;parva4022576;FAILURE; ;0;785862/1;27-MAY-17; ;
zhv1Nau2;1;2017/06/20 21:50:37;2017/06/20 21:51:04;parva4022576;FAILURE; ;27;785869/1;27-MAY-17; ;
z9v4Lrf1;1;2017/06/20 21:50:41;2017/06/20 21:51:16;parva4022576;FAILURE; ;35;785853/1;08-JUN-17; ;
zqv1Lrf1;1;2017/06/20 21:50:41;2017/06/20 21:50:41;parva4022576;FAILURE; ;0;785888/1;08-JUN-17; ;
zxv1Eau1;1;2017/06/20 21:50:41;2017/06/20 21:50:41;parva4022576;FAILURE; ;0;785872/1;03-AUG-16;04-FEB-17;
rcv5Eau1;1;2017/06/20 21:50:42;2017/06/20 21:50:42;parva4022576;FAILURE; ;0;785895/1;03-AUG-16;04-FEB-17;
z9v1Nau2;1;2017/06/20 21:50:42;2017/06/20 21:51:01;parva4022576;FAILURE; ;19;785898/1;27-MAY-17; ;
z9v2Lrf1;1;2017/06/20 21:50:42;2017/06/20 21:51:59;parva4022576;FAILURE; ;77;785871/1;08-JUN-17; ;
z9v3Lrf1;1;2017/06/20 21:50:42;2017/06/20 21:51:37;parva4022576;FAILURE; ;55;785864/1;08-JUN-17; ;
zq22Lrf1;1;2017/06/20 21:50:42;2017/06/20 21:52:21;parva4022576;FAILURE; ;99;785858/1;08-JUN-17; ;
zq22Nau2;1;2017/06/20 21:50:42;2017/06/20 21:51:17;parva4022576;FAILURE; ;35;785863/1;27-MAY-17; ;
zq12Nau2;1;2017/06/20 21:50:51;2017/06/20 21:50:51;parva4022576;FAILURE; ;0;785889/1;27-MAY-17; ;
z9v4Nau2;1;2017/06/20 21:50:54;2017/06/20 21:50:54;parva4022576;FAILURE; ;0;785880/1;27-MAY-17; ;
zhv1Lrf1;1;2017/06/20 21:50:54;2017/06/20 21:50:54;parva4022576;FAILURE; ;0;785881/1;08-JUN-17; ;
tsp3Lrf1;1;2017/06/20 21:51:01;2017/06/20 21:51:01;parva4022576;FAILURE; ;0;785854/1;08-JUN-17; ;
z9v5Lrf1;1;2017/06/20 21:51:01;2017/06/20 21:51:01;parva4022576;FAILURE; ;0;785866/1;08-JUN-17; ;
zqv1Nau2;1;2017/06/20 21:51:01;2017/06/20 21:51:01;parva4022576;FAILURE; ;0;785859/1;27-MAY-17; ;
z9v1Lrf1;1;2017/06/20 21:51:08;2017/06/20 21:51:08;parva4022576;FAILURE; ;0;785855/1;08-JUN-17; ;
z9v2Nau2;1;2017/06/20 21:51:08;2017/06/20 21:51:08;parva4022576;FAILURE; ;0;785861/1;27-MAY-17; ;
zq12Lrf1;1;2017/06/20 21:51:08;2017/06/20 21:51:46;parva4022576;FAILURE; ;38;785865/1;08-JUN-17; ;
zqv3Nau2;1;2017/06/20 21:51:08;2017/06/20 21:51:46;parva4022576;FAILURE; ;38;785883/1;27-MAY-17; ;
mi73Lsa1_messag_action;1;2017/06/20 21:51:10;2017/06/20 21:51:13;parva4022576;FAILURE; ;3;785944/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 21:51:11;2017/06/20 21:51:11;parva4022576;FAILURE; ;0;785945/1;17-JUN-17; ;
z9v4Lrf1;1;2017/06/20 21:55:23;2017/06/20 21:55:23;parva4022576;FAILURE; ;0;785952/1;08-JUN-17; ;
z9v1Nau2;1;2017/06/20 21:55:29;2017/06/20 21:55:29;parva4022576;FAILURE; ;0;785953/1;27-MAY-17; ;
z9v1Lrf1;1;2017/06/20 21:55:30;2017/06/20 21:55:30;parva4022576;FAILURE; ;0;785955/1;08-JUN-17; ;
zq12Nau2;1;2017/06/20 21:55:31;2017/06/20 21:55:31;parva4022576;FAILURE; ;0;785951/1;27-MAY-17; ;
rcv5Eau1;1;2017/06/20 21:55:36;2017/06/20 21:55:36;parva4022576;FAILURE; ;0;785959/1;03-AUG-16;04-FEB-17;
zqv3Lrf1;1;2017/06/20 21:55:37;2017/06/20 21:55:37;parva4022576;FAILURE; ;0;785958/1;08-JUN-17; ;
zqv3Nau2;1;2017/06/20 21:55:41;2017/06/20 21:55:41;parva4022576;FAILURE; ;0;785968/1;27-MAY-17; ;
z9v2Lrf1;1;2017/06/20 21:55:52;2017/06/20 21:55:52;parva4022576;FAILURE; ;0;785971/1;08-JUN-17; ;
zxv1Eau1;1;2017/06/20 21:55:52;2017/06/20 21:55:52;parva4022576;FAILURE; ;0;785963/1;03-AUG-16;04-FEB-17;
z9v5Lrf1;1;2017/06/20 21:55:53;2017/06/20 21:56:17;parva4022576;FAILURE; ;24;785965/1;08-JUN-17; ;
zq22Lrf1;1;2017/06/20 21:55:53;2017/06/20 21:55:53;parva4022576;FAILURE; ;0;785969/1;08-JUN-17; ;
z9v2Nau2;1;2017/06/20 21:55:55;2017/06/20 21:56:56;parva4022576;FAILURE; ;61;785950/1;27-MAY-17; ;
z9v4Nau2;1;2017/06/20 21:55:55;2017/06/20 21:56:29;parva4022576;FAILURE; ;34;785961/1;27-MAY-17; ;
zhv1Lrf1;1;2017/06/20 21:55:55;2017/06/20 21:55:55;parva4022576;FAILURE; ;0;785947/1;08-JUN-17; ;
zhv1Nau2;1;2017/06/20 21:55:55;2017/06/20 21:55:55;parva4022576;FAILURE; ;0;785949/1;27-MAY-17; ;
zq12Lrf1;1;2017/06/20 21:55:55;2017/06/20 21:56:29;parva4022576;FAILURE; ;34;785967/1;08-JUN-17; ;
z9v3Nau2;1;2017/06/20 21:55:56;2017/06/20 21:55:56;parva4022576;FAILURE; ;0;785954/1;27-MAY-17; ;
zq22Nau2;1;2017/06/20 21:55:56;2017/06/20 21:56:21;parva4022576;FAILURE; ;25;785966/1;27-MAY-17; ;
mi73Lsa5_messag_action;127;2017/06/20 21:56:01;2017/06/20 21:56:01;parva4022576;FAILURE; ;0;785973/1;17-JUN-17; ;
zqv1Lrf1;1;2017/06/20 21:56:05;2017/06/20 21:56:05;parva4022576;FAILURE; ;0;785956/1;08-JUN-17; ;
z9v3Lrf1;1;2017/06/20 21:56:06;2017/06/20 21:56:28;parva4022576;FAILURE; ;22;785970/1;08-JUN-17; ;
zqv1Nau2;1;2017/06/20 21:56:06;2017/06/20 21:56:06;parva4022576;FAILURE; ;0;785957/1;27-MAY-17; ;
tsp3Lrf1;1;2017/06/20 21:56:20;2017/06/20 21:56:20;parva4022576;FAILURE; ;0;785962/1;08-JUN-17; ;
z9v5Nau2;1;2017/06/20 21:56:20;2017/06/20 21:56:20;parva4022576;FAILURE; ;0;785964/1;27-MAY-17; ;
mi73Lsa1_messag_action;1;2017/06/20 21:56:36;2017/06/20 21:56:38;parva4022576;FAILURE; ;2;785975/1;16-JUN-17; ;
z9v5Lrf1;1;2017/06/20 22:00:27;2017/06/20 22:00:27;parva4022576;FAILURE; ;0;785977/1;08-JUN-17; ;
zxv1Eau1;1;2017/06/20 22:00:30;2017/06/20 22:00:30;parva4022576;FAILURE; ;0;785984/1;03-AUG-16;04-FEB-17;
zqv3Lrf1;1;2017/06/20 22:00:40;2017/06/20 22:00:40;parva4022576;FAILURE; ;0;785994/1;08-JUN-17; ;
z9v4Lrf1;1;2017/06/20 22:00:50;2017/06/20 22:00:50;parva4022576;FAILURE; ;0;785995/1;08-JUN-17; ;
z9v4Nau2;1;2017/06/20 22:00:50;2017/06/20 22:00:50;parva4022576;FAILURE; ;0;785999/1;27-MAY-17; ;
z9v3Lrf1;1;2017/06/20 22:00:51;2017/06/20 22:00:51;parva4022576;FAILURE; ;0;785998/1;08-JUN-17; ;
zqv3Nau2;1;2017/06/20 22:00:51;2017/06/20 22:00:51;parva4022576;FAILURE; ;0;785987/1;27-MAY-17; ;
z9v1Lrf1;1;2017/06/20 22:00:52;2017/06/20 22:01:30;parva4022576;FAILURE; ;38;785989/1;08-JUN-17; ;
z9v2Nau2;1;2017/06/20 22:00:52;2017/06/20 22:00:52;parva4022576;FAILURE; ;0;786002/1;27-MAY-17; ;
zhv1Lrf1;1;2017/06/20 22:00:52;2017/06/20 22:02:17;parva4022576;FAILURE; ;85;785985/1;08-JUN-17; ;
zq12Nau2;1;2017/06/20 22:00:52;2017/06/20 22:01:30;parva4022576;FAILURE; ;38;785979/1;27-MAY-17; ;
zqv1Lrf1;1;2017/06/20 22:00:52;2017/06/20 22:01:54;parva4022576;FAILURE; ;62;785976/1;08-JUN-17; ;
rcv5Eau1;1;2017/06/20 22:00:54;2017/06/20 22:00:54;parva4022576;FAILURE; ;0;785980/1;03-AUG-16;04-FEB-17;
tsp3Lrf1;1;2017/06/20 22:00:54;2017/06/20 22:00:54;parva4022576;FAILURE; ;0;785986/1;08-JUN-17; ;
zq12Lrf1;1;2017/06/20 22:00:54;2017/06/20 22:00:54;parva4022576;FAILURE; ;0;786000/1;08-JUN-17; ;
z9v5Nau2;1;2017/06/20 22:00:55;2017/06/20 22:00:55;parva4022576;FAILURE; ;0;785996/1;27-MAY-17; ;
zhv1Nau2;1;2017/06/20 22:00:55;2017/06/20 22:01:18;parva4022576;FAILURE; ;23;785993/1;27-MAY-17; ;
zq22Lrf1;1;2017/06/20 22:00:55;2017/06/20 22:00:55;parva4022576;FAILURE; ;0;785990/1;08-JUN-17; ;
z9v3Nau2;1;2017/06/20 22:00:56;2017/06/20 22:01:28;parva4022576;FAILURE; ;32;785978/1;27-MAY-17; ;
zqv1Nau2;1;2017/06/20 22:00:56;2017/06/20 22:00:56;parva4022576;FAILURE; ;0;785983/1;27-MAY-17; ;
zq22Nau2;1;2017/06/20 22:00:59;2017/06/20 22:00:59;parva4022576;FAILURE; ;0;785997/1;27-MAY-17; ;
z9v1Nau2;1;2017/06/20 22:01:13;2017/06/20 22:01:13;parva4022576;FAILURE; ;0;785991/1;27-MAY-17; ;
z9v2Lrf1;1;2017/06/20 22:01:13;2017/06/20 22:01:13;parva4022576;FAILURE; ;0;785981/1;08-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 22:01:33;2017/06/20 22:01:35;parva4022576;FAILURE; ;2;786016/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 22:01:36;2017/06/20 22:01:36;parva4022576;FAILURE; ;0;786017/1;17-JUN-17; ;
zq22Lrf1;1;2017/06/20 22:05:28;2017/06/20 22:05:28;parva4022576;FAILURE; ;0;786019/1;08-JUN-17; ;
zqv1Nau2;1;2017/06/20 22:05:28;2017/06/20 22:05:28;parva4022576;FAILURE; ;0;786026/1;27-MAY-17; ;
z9v1Nau2;1;2017/06/20 22:05:31;2017/06/20 22:05:31;parva4022576;FAILURE; ;0;786028/1;27-MAY-17; ;
zhv1Nau2;1;2017/06/20 22:05:32;2017/06/20 22:05:32;parva4022576;FAILURE; ;0;786018/1;27-MAY-17; ;
rcv5Eau1;1;2017/06/20 22:05:42;2017/06/20 22:06:26;parva4022576;FAILURE; ;44;786036/1;03-AUG-16;04-FEB-17;
z9v2Nau2;1;2017/06/20 22:05:42;2017/06/20 22:06:58;parva4022576;FAILURE; ;76;786025/1;27-MAY-17; ;
zq12Nau2;1;2017/06/20 22:05:42;2017/06/20 22:05:42;parva4022576;FAILURE; ;0;786039/1;27-MAY-17; ;
z9v4Nau2;1;2017/06/20 22:05:49;2017/06/20 22:05:49;parva4022576;FAILURE; ;0;786031/1;27-MAY-17; ;
zhv1Lrf1;1;2017/06/20 22:05:49;2017/06/20 22:05:49;parva4022576;FAILURE; ;0;786041/1;08-JUN-17; ;
z9v3Lrf1;1;2017/06/20 22:05:59;2017/06/20 22:05:59;parva4022576;FAILURE; ;0;786032/1;08-JUN-17; ;
z9v4Lrf1;1;2017/06/20 22:05:59;2017/06/20 22:06:31;parva4022576;FAILURE; ;32;786030/1;08-JUN-17; ;
tsp3Lrf1;1;2017/06/20 22:06:00;2017/06/20 22:06:00;parva4022576;FAILURE; ;0;786023/1;08-JUN-17; ;
zqv1Lrf1;1;2017/06/20 22:06:00;2017/06/20 22:06:32;parva4022576;FAILURE; ;32;786042/1;08-JUN-17; ;
zqv3Lrf1;1;2017/06/20 22:06:00;2017/06/20 22:06:00;parva4022576;FAILURE; ;0;786035/1;08-JUN-17; ;
zqv3Nau2;1;2017/06/20 22:06:00;2017/06/20 22:06:00;parva4022576;FAILURE; ;0;786033/1;27-MAY-17; ;
z9v3Nau2;1;2017/06/20 22:06:01;2017/06/20 22:06:01;parva4022576;FAILURE; ;0;786038/1;27-MAY-17; ;
z9v5Lrf1;1;2017/06/20 22:06:01;2017/06/20 22:06:01;parva4022576;FAILURE; ;0;786037/1;08-JUN-17; ;
z9v5Nau2;1;2017/06/20 22:06:01;2017/06/20 22:06:32;parva4022576;FAILURE; ;31;786027/1;27-MAY-17; ;
z9v1Lrf1;1;2017/06/20 22:06:06;2017/06/20 22:06:47;parva4022576;FAILURE; ;41;786040/1;08-JUN-17; ;
z9v2Lrf1;1;2017/06/20 22:06:06;2017/06/20 22:07:10;parva4022576;FAILURE; ;64;786022/1;08-JUN-17; ;
zq12Lrf1;1;2017/06/20 22:06:06;2017/06/20 22:06:06;parva4022576;FAILURE; ;0;786034/1;08-JUN-17; ;
zq22Nau2;1;2017/06/20 22:06:06;2017/06/20 22:06:47;parva4022576;FAILURE; ;41;786024/1;27-MAY-17; ;
zxv1Eau1;1;2017/06/20 22:06:06;2017/06/20 22:06:06;parva4022576;FAILURE; ;0;786029/1;03-AUG-16;04-FEB-17;
mi73Lsa5_messag_action;127;2017/06/20 22:06:41;2017/06/20 22:06:41;parva4022576;FAILURE; ;0;786091/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 22:06:58;2017/06/20 22:07:00;parva4022576;FAILURE; ;2;786094/1;16-JUN-17; ;
z9v5Lrf1;1;2017/06/20 22:10:34;2017/06/20 22:10:34;parva4022576;FAILURE; ;0;786125/1;08-JUN-17; ;
zq22Lrf1;1;2017/06/20 22:10:34;2017/06/20 22:11:18;parva4022576;FAILURE; ;44;786114/1;08-JUN-17; ;
zqv1Lrf1;1;2017/06/20 22:10:34;2017/06/20 22:10:56;parva4022576;FAILURE; ;22;786137/1;08-JUN-17; ;
zqv3Lrf1;1;2017/06/20 22:10:35;2017/06/20 22:10:35;parva4022576;FAILURE; ;0;786118/1;08-JUN-17; ;
z9v1Lrf1;1;2017/06/20 22:10:46;2017/06/20 22:10:46;parva4022576;FAILURE; ;0;786136/1;08-JUN-17; ;
tsp3Lrf1;1;2017/06/20 22:10:47;2017/06/20 22:10:47;parva4022576;FAILURE; ;0;786120/1;08-JUN-17; ;
z9v3Lrf1;1;2017/06/20 22:10:47;2017/06/20 22:11:09;parva4022576;FAILURE; ;22;786116/1;08-JUN-17; ;
zhv1Lrf1;1;2017/06/20 22:10:47;2017/06/20 22:10:47;parva4022576;FAILURE; ;0;786105/1;08-JUN-17; ;
z9v4Lrf1;1;2017/06/20 22:10:50;2017/06/20 22:10:50;parva4022576;FAILURE; ;0;786146/1;08-JUN-17; ;
z9v2Lrf1;1;2017/06/20 22:10:53;2017/06/20 22:10:53;parva4022576;FAILURE; ;0;786145/1;08-JUN-17; ;
zq12Lrf1;1;2017/06/20 22:10:53;2017/06/20 22:11:25;parva4022576;FAILURE; ;32;786132/1;08-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 22:11:11;2017/06/20 22:11:13;parva4022576;FAILURE; ;2;786156/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 22:11:34;2017/06/20 22:11:34;parva4022576;FAILURE; ;0;786158/1;17-JUN-17; ;
z9v1Lrf1;1;2017/06/20 22:15:24;2017/06/20 22:15:24;parva4022576;FAILURE; ;0;786168/1;08-JUN-17; ;
z9v2Lrf1;1;2017/06/20 22:15:33;2017/06/20 22:15:33;parva4022576;FAILURE; ;0;786167/1;08-JUN-17; ;
zhv1Lrf1;1;2017/06/20 22:15:34;2017/06/20 22:15:34;parva4022576;FAILURE; ;0;786169/1;08-JUN-17; ;
zqv3Lrf1;1;2017/06/20 22:15:34;2017/06/20 22:15:34;parva4022576;FAILURE; ;0;786171/1;08-JUN-17; ;
tsp3Lrf1;1;2017/06/20 22:15:41;2017/06/20 22:15:41;parva4022576;FAILURE; ;0;786170/1;08-JUN-17; ;
zq22Lrf1;1;2017/06/20 22:15:42;2017/06/20 22:16:10;parva4022576;FAILURE; ;28;786159/1;08-JUN-17; ;
zqv1Lrf1;1;2017/06/20 22:15:42;2017/06/20 22:15:42;parva4022576;FAILURE; ;0;786165/1;08-JUN-17; ;
z9v3Lrf1;1;2017/06/20 22:15:46;2017/06/20 22:16:11;parva4022576;FAILURE; ;25;786166/1;08-JUN-17; ;
z9v5Lrf1;1;2017/06/20 22:15:46;2017/06/20 22:15:46;parva4022576;FAILURE; ;0;786172/1;08-JUN-17; ;
zq12Lrf1;1;2017/06/20 22:15:49;2017/06/20 22:15:49;parva4022576;FAILURE; ;0;786162/1;08-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 22:15:53;2017/06/20 22:15:55;parva4022576;FAILURE; ;2;786174/1;16-JUN-17; ;
z9v4Lrf1;1;2017/06/20 22:16:04;2017/06/20 22:16:04;parva4022576;FAILURE; ;0;786164/1;08-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 22:16:10;2017/06/20 22:16:10;parva4022576;FAILURE; ;0;786176/1;17-JUN-17; ;
zqv1Lrf1;1;2017/06/20 22:20:37;2017/06/20 22:20:37;parva4022576;FAILURE; ;0;786189/1;08-JUN-17; ;
z9v1Lrf1;1;2017/06/20 22:20:38;2017/06/20 22:21:41;parva4022576;FAILURE; ;63;786179/1;08-JUN-17; ;
z9v5Lrf1;1;2017/06/20 22:20:38;2017/06/20 22:21:20;parva4022576;FAILURE; ;42;786187/1;08-JUN-17; ;
zq12Lrf1;1;2017/06/20 22:20:38;2017/06/20 22:21:00;parva4022576;FAILURE; ;22;786186/1;08-JUN-17; ;
z9v4Lrf1;1;2017/06/20 22:20:39;2017/06/20 22:20:39;parva4022576;FAILURE; ;0;786184/1;08-JUN-17; ;
z9v2Lrf1;1;2017/06/20 22:20:41;2017/06/20 22:20:41;parva4022576;FAILURE; ;0;786195/1;08-JUN-17; ;
zhv1Lrf1;1;2017/06/20 22:20:54;2017/06/20 22:20:54;parva4022576;FAILURE; ;0;786193/1;08-JUN-17; ;
tsp3Lrf1;1;2017/06/20 22:20:55;2017/06/20 22:20:55;parva4022576;FAILURE; ;0;786190/1;08-JUN-17; ;
z9v3Lrf1;1;2017/06/20 22:20:55;2017/06/20 22:21:45;parva4022576;FAILURE; ;50;786178/1;08-JUN-17; ;
zq22Lrf1;1;2017/06/20 22:20:55;2017/06/20 22:21:21;parva4022576;FAILURE; ;26;786177/1;08-JUN-17; ;
zqv3Lrf1;1;2017/06/20 22:20:55;2017/06/20 22:20:55;parva4022576;FAILURE; ;0;786192/1;08-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 22:21:06;2017/06/20 22:21:08;parva4022576;FAILURE; ;2;786209/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 22:21:09;2017/06/20 22:21:09;parva4022576;FAILURE; ;0;786210/1;17-JUN-17; ;
z9v3Lrf1;1;2017/06/20 22:25:23;2017/06/20 22:25:23;parva4022576;FAILURE; ;0;786219/1;08-JUN-17; ;
z9v1Lrf1;1;2017/06/20 22:25:26;2017/06/20 22:25:26;parva4022576;FAILURE; ;0;786216/1;08-JUN-17; ;
zq22Lrf1;1;2017/06/20 22:25:35;2017/06/20 22:25:35;parva4022576;FAILURE; ;0;786211/1;08-JUN-17; ;
tsp3Lrf1;1;2017/06/20 22:25:36;2017/06/20 22:25:36;parva4022576;FAILURE; ;0;786218/1;08-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 22:25:39;2017/06/20 22:25:39;parva4022576;FAILURE; ;0;786226/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 22:25:52;2017/06/20 22:25:54;parva4022576;FAILURE; ;2;786228/1;16-JUN-17; ;
