Jobname;RC;Start time;End time;Machine;Status;O;Duration;Run/Ntry;Insert;Modif;
IFIAQ01-Q2EXT01-SAVE-UNIX-parva4020478_GETLOG;0;2017/05/14 19:02:29;2017/05/14 19:02:29;parva4020478;SUCCESS; ;0;415959/1;15-DEC-16; ;
IFIAQ01-Q2EXT02-SAVE-UNIX-parva4020478_GETLOG_ERR;2;2017/05/14 19:02:29;2017/05/14 19:02:29;parva4020478;SUCCESS; ;0;415959/1;15-DEC-16;20-DEC-16;
IFIAQ01-Q2EXT01-SAVE-UNIX-parva4020503_GETLOG;0;2017/05/14 19:03:13;2017/05/14 19:03:13;parva4020503;SUCCESS; ;0;415959/1;15-DEC-16; ;
IFIAQ01-Q2EXT02-SAVE-UNIX-parva4020503_GETLOG_ERR;0;2017/05/14 19:03:13;2017/05/14 19:03:13;parva4020503;SUCCESS; ;0;415959/1;15-DEC-16;20-DEC-16;
IFIAQ01-Q2EXT01-SAVE-UNIX-s00va9940750_GETLOG;0;2017/05/14 19:03:29;2017/05/14 19:03:30;s00va9940750;SUCCESS; ;1;415959/1;15-DEC-16; ;
IFIAQ01-Q2EXT02-SAVE-UNIX-s00va9940750_GETLOG_ERR;0;2017/05/14 19:03:29;2017/05/14 19:03:30;s00va9940750;SUCCESS; ;1;415959/1;15-DEC-16;20-DEC-16;
IFIAQ01-Q2EXT01-SAVE-UNIX-s00va9940752_GETLOG;0;2017/05/14 19:03:41;2017/05/14 19:03:41;s00va9940752;SUCCESS; ;0;415959/1;15-DEC-16; ;
IFIAQ01-Q2EXT02-SAVE-UNIX-s00va9940752_GETLOG_ERR;2;2017/05/14 19:03:42;2017/05/14 19:03:42;s00va9940752;SUCCESS; ;0;415959/1;15-DEC-16;20-DEC-16;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 19:05:00;2017/05/14 19:05:02; ;SUCCESS; ;2;415962/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 19:05:02;2017/05/14 19:05:02;s00vl9957605;SUCCESS; ;0;415962/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 19:07:00;2017/05/14 19:07:02; ;SUCCESS; ;2;415963/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 19:07:02;2017/05/14 19:07:02;s00vl9957622;SUCCESS; ;0;415963/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 19:10:00;2017/05/14 19:10:03; ;SUCCESS; ;3;415964/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 19:10:02;2017/05/14 19:10:02;s00vl9957605;SUCCESS; ;0;415964/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 19:12:00;2017/05/14 19:12:02; ;SUCCESS; ;2;415965/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 19:12:02;2017/05/14 19:12:02;s00vl9957622;SUCCESS; ;0;415965/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 19:15:00;2017/05/14 19:15:02; ;SUCCESS; ;2;415966/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 19:15:02;2017/05/14 19:15:02;s00vl9957605;SUCCESS; ;0;415966/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 19:17:00;2017/05/14 19:17:02; ;SUCCESS; ;2;415967/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 19:17:02;2017/05/14 19:17:02;s00vl9957622;SUCCESS; ;0;415967/1;19-AUG-15; ;
IFIAQ01-Q2EXT01-SAVE-UNIX-parva4016551_GETLOG;0;2017/05/14 19:17:48;2017/05/14 19:17:48;parva4016551;SUCCESS; ;0;415959/1;15-DEC-16; ;
IFIAQ01-Q2EXT02-SAVE-UNIX-parva4016551_GETLOG_ERR;2;2017/05/14 19:17:48;2017/05/14 19:17:48;parva4016551;SUCCESS; ;0;415959/1;15-DEC-16;20-DEC-16;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 19:20:00;2017/05/14 19:20:02; ;SUCCESS; ;2;415968/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 19:20:02;2017/05/14 19:20:02;s00vl9957605;SUCCESS; ;0;415968/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 19:22:00;2017/05/14 19:22:02; ;SUCCESS; ;2;415969/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 19:22:02;2017/05/14 19:22:02;s00vl9957622;SUCCESS; ;0;415969/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 19:25:00;2017/05/14 19:25:03; ;SUCCESS; ;3;415970/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 19:25:02;2017/05/14 19:25:02;s00vl9957605;SUCCESS; ;0;415970/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 19:27:00;2017/05/14 19:27:02; ;SUCCESS; ;2;415971/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 19:27:02;2017/05/14 19:27:02;s00vl9957622;SUCCESS; ;0;415971/1;19-AUG-15; ;
IFIAQ01-Q2EXT01-SAVE-UNIX-s00va9940751_GETLOG;0;2017/05/14 19:29:42;2017/05/14 19:29:42;s00va9940751;SUCCESS; ;0;415959/1;15-DEC-16; ;
IFIAQ01-Q2EXT02-SAVE-UNIX-s00va9940751_GETLOG_ERR;2;2017/05/14 19:29:42;2017/05/14 19:29:42;s00va9940751;SUCCESS; ;0;415959/1;15-DEC-16;20-DEC-16;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 19:30:00;2017/05/14 19:30:02; ;SUCCESS; ;2;415972/1;19-AUG-15;08-MAR-17;
IPRT00P01-Q1APP01-JI94MARO-JIPR07_0013;0;2017/05/14 19:30:01;2017/05/14 19:30:01;s00vl9941381;SUCCESS; ;0;415352/1;18-OCT-16;18-OCT-16;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 19:30:02;2017/05/14 19:30:02;s00vl9957605;SUCCESS; ;0;415972/1;19-AUG-15; ;
IPRT00P01-Q1APP01-JI94MARO-JIPR08_0013;0;2017/05/14 19:30:03;2017/05/14 19:30:03;s00vl9941381;SUCCESS; ;0;415352/1;18-OCT-16;18-OCT-16;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 19:32:00;2017/05/14 19:32:02; ;SUCCESS; ;2;415973/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 19:32:02;2017/05/14 19:32:02;s00vl9957622;SUCCESS; ;0;415973/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 19:35:00;2017/05/14 19:35:02; ;SUCCESS; ;2;415974/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 19:35:02;2017/05/14 19:35:02;s00vl9957605;SUCCESS; ;0;415974/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 19:37:00;2017/05/14 19:37:02; ;SUCCESS; ;2;415975/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 19:37:02;2017/05/14 19:37:02;s00vl9957622;SUCCESS; ;0;415975/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 19:40:00;2017/05/14 19:40:02; ;SUCCESS; ;2;415976/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 19:40:02;2017/05/14 19:40:02;s00vl9957605;SUCCESS; ;0;415976/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 19:42:00;2017/05/14 19:42:02; ;SUCCESS; ;2;415977/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 19:42:02;2017/05/14 19:42:02;s00vl9957622;SUCCESS; ;0;415977/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 19:45:00;2017/05/14 19:45:03; ;SUCCESS; ;3;415978/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 19:45:02;2017/05/14 19:45:02;s00vl9957605;SUCCESS; ;0;415978/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 19:47:00;2017/05/14 19:47:02; ;SUCCESS; ;2;415979/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 19:47:02;2017/05/14 19:47:02;s00vl9957622;SUCCESS; ;0;415979/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 19:50:00;2017/05/14 19:50:02; ;SUCCESS; ;2;415980/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 19:50:02;2017/05/14 19:50:02;s00vl9957605;SUCCESS; ;0;415980/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 19:52:00;2017/05/14 19:52:02; ;SUCCESS; ;2;415981/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 19:52:02;2017/05/14 19:52:02;s00vl9957622;SUCCESS; ;0;415981/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 19:55:00;2017/05/14 19:55:02; ;SUCCESS; ;2;415982/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 19:55:02;2017/05/14 19:55:02;s00vl9957605;SUCCESS; ;0;415982/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 19:57:00;2017/05/14 19:57:02; ;SUCCESS; ;2;415983/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 19:57:02;2017/05/14 19:57:02;s00vl9957622;SUCCESS; ;0;415983/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 20:00:00;2017/05/14 20:00:03; ;SUCCESS; ;3;415985/1;19-AUG-15;08-MAR-17;
IDCI00P01-Q0BOX-ADMICALE;0;2017/05/14 20:00:00;2017/05/14 20:00:10; ;SUCCESS; ;10;415984/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q0BOX-WSCOMARO;0;2017/05/14 20:00:00;2017/05/14 20:00:03; ;SUCCESS; ;3;415414/1;18-OCT-16;18-OCT-16;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 20:00:02;2017/05/14 20:00:02;s00vl9957605;SUCCESS; ;0;415985/1;19-AUG-15; ;
IDCI00P01-Q1MEO01-WSCOMARO-RUNSTAT_0001;0;2017/05/14 20:00:03;2017/05/14 20:00:03;s00vl9941381;SUCCESS; ;0;415414/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1STO01-ADMICALE-ARRE_0001;0;2017/05/14 20:00:03;2017/05/14 20:00:03;s00vl9941381;SUCCESS; ;0;415984/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1SAV01-ADMICALE-BACKRMAN_0001;0;2017/05/14 20:00:04;2017/05/14 20:00:04;s00vl9941381;SUCCESS; ;0;415984/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1SAV01-ADMICALE-SAUV_0001;0;2017/05/14 20:00:05;2017/05/14 20:00:05;s00vl9941381;SUCCESS; ;0;415984/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1CFT01-ADMICALE-CFTSAUV_0001;0;2017/05/14 20:00:07;2017/05/14 20:00:07;s00vl9941381;SUCCESS; ;0;415984/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1ORA01-ADMICALE-REOR_0001;0;2017/05/14 20:00:07;2017/05/14 20:00:07;s00vl9941381;SUCCESS; ;0;415984/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1STA01-ADMICALE-DEMA_0001;0;2017/05/14 20:00:09;2017/05/14 20:00:09;s00vl9941381;SUCCESS; ;0;415984/1;18-OCT-16;18-OCT-16;
IDCI00P01-Q1TSM01-ADMICALE-TSM_0001;0;2017/05/14 20:00:09;2017/05/14 20:00:09;s00vl9941381;SUCCESS; ;0;415984/1;18-OCT-16;18-OCT-16;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 20:02:00;2017/05/14 20:02:02; ;SUCCESS; ;2;415986/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 20:02:02;2017/05/14 20:02:02;s00vl9957622;SUCCESS; ;0;415986/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 20:05:00;2017/05/14 20:05:02; ;SUCCESS; ;2;415987/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 20:05:02;2017/05/14 20:05:02;s00vl9957605;SUCCESS; ;0;415987/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 20:07:00;2017/05/14 20:07:02; ;SUCCESS; ;2;415988/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 20:07:02;2017/05/14 20:07:02;s00vl9957622;SUCCESS; ;0;415988/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 20:10:00;2017/05/14 20:10:02; ;SUCCESS; ;2;415989/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 20:10:02;2017/05/14 20:10:02;s00vl9957605;SUCCESS; ;0;415989/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 20:12:00;2017/05/14 20:12:02; ;SUCCESS; ;2;415990/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 20:12:02;2017/05/14 20:12:02;s00vl9957622;SUCCESS; ;0;415990/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 20:15:00;2017/05/14 20:15:02; ;SUCCESS; ;2;415991/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 20:15:02;2017/05/14 20:15:02;s00vl9957605;SUCCESS; ;0;415991/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 20:17:00;2017/05/14 20:17:02; ;SUCCESS; ;2;415992/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 20:17:02;2017/05/14 20:17:02;s00vl9957622;SUCCESS; ;0;415992/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 20:20:00;2017/05/14 20:20:02; ;SUCCESS; ;2;415993/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 20:20:02;2017/05/14 20:20:02;s00vl9957605;SUCCESS; ;0;415993/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 20:22:00;2017/05/14 20:22:02; ;SUCCESS; ;2;415994/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 20:22:02;2017/05/14 20:22:02;s00vl9957622;SUCCESS; ;0;415994/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 20:25:00;2017/05/14 20:25:02; ;SUCCESS; ;2;415995/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 20:25:02;2017/05/14 20:25:02;s00vl9957605;SUCCESS; ;0;415995/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 20:27:00;2017/05/14 20:27:02; ;SUCCESS; ;2;415996/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 20:27:02;2017/05/14 20:27:02;s00vl9957622;SUCCESS; ;0;415996/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 20:30:00;2017/05/14 20:30:02; ;SUCCESS; ;2;415997/1;19-AUG-15;08-MAR-17;
IPRT00P01-Q1APP01-JI94MARO-JIPR07_0014;0;2017/05/14 20:30:01;2017/05/14 20:30:01;s00vl9941381;SUCCESS; ;0;415352/1;18-OCT-16;18-OCT-16;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 20:30:02;2017/05/14 20:30:02;s00vl9957605;SUCCESS; ;0;415997/1;19-AUG-15; ;
IPRT00P01-Q1APP01-JI94MARO-JIPR08_0014;0;2017/05/14 20:30:03;2017/05/14 20:30:03;s00vl9941381;SUCCESS; ;0;415352/1;18-OCT-16;18-OCT-16;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 20:32:00;2017/05/14 20:32:02; ;SUCCESS; ;2;415998/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 20:32:02;2017/05/14 20:32:02;s00vl9957622;SUCCESS; ;0;415998/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 20:35:00;2017/05/14 20:35:02; ;SUCCESS; ;2;415999/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 20:35:02;2017/05/14 20:35:02;s00vl9957605;SUCCESS; ;0;415999/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 20:37:00;2017/05/14 20:37:02; ;SUCCESS; ;2;416000/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 20:37:02;2017/05/14 20:37:02;s00vl9957622;SUCCESS; ;0;416000/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 20:40:00;2017/05/14 20:40:02; ;SUCCESS; ;2;416001/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 20:40:02;2017/05/14 20:40:02;s00vl9957605;SUCCESS; ;0;416001/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 20:42:00;2017/05/14 20:42:02; ;SUCCESS; ;2;416002/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 20:42:02;2017/05/14 20:42:02;s00vl9957622;SUCCESS; ;0;416002/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 20:45:00;2017/05/14 20:45:03; ;SUCCESS; ;3;416003/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 20:45:02;2017/05/14 20:45:02;s00vl9957605;SUCCESS; ;0;416003/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 20:47:00;2017/05/14 20:47:02; ;SUCCESS; ;2;416004/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 20:47:02;2017/05/14 20:47:02;s00vl9957622;SUCCESS; ;0;416004/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 20:50:00;2017/05/14 20:50:02; ;SUCCESS; ;2;416005/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 20:50:02;2017/05/14 20:50:02;s00vl9957605;SUCCESS; ;0;416005/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 20:52:00;2017/05/14 20:52:02; ;SUCCESS; ;2;416006/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 20:52:02;2017/05/14 20:52:02;s00vl9957622;SUCCESS; ;0;416006/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 20:55:00;2017/05/14 20:55:02; ;SUCCESS; ;2;416007/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 20:55:02;2017/05/14 20:55:02;s00vl9957605;SUCCESS; ;0;416007/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 20:57:00;2017/05/14 20:57:02; ;SUCCESS; ;2;416008/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 20:57:02;2017/05/14 20:57:02;s00vl9957622;SUCCESS; ;0;416008/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 21:00:00;2017/05/14 21:00:03; ;SUCCESS; ;3;416010/1;19-AUG-15;08-MAR-17;
ILIGISP01-Q0BOXSAV-RMAN_X11432AP10;0;2017/05/14 21:00:00;2017/05/14 21:00:01; ;SUCCESS; ;1;416009/1;12-JAN-17; ;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 21:00:02;2017/05/14 21:00:02;s00vl9957605;SUCCESS; ;0;416010/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 21:02:00;2017/05/14 21:02:02; ;SUCCESS; ;2;416011/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 21:02:02;2017/05/14 21:02:02;s00vl9957622;SUCCESS; ;0;416011/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 21:05:00;2017/05/14 21:05:03; ;SUCCESS; ;3;416012/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 21:05:02;2017/05/14 21:05:02;s00vl9957605;SUCCESS; ;0;416012/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 21:07:00;2017/05/14 21:07:02; ;SUCCESS; ;2;416013/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 21:07:02;2017/05/14 21:07:02;s00vl9957622;SUCCESS; ;0;416013/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 21:10:00;2017/05/14 21:10:03; ;SUCCESS; ;3;416014/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 21:10:02;2017/05/14 21:10:02;s00vl9957605;SUCCESS; ;0;416014/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 21:12:00;2017/05/14 21:12:02; ;SUCCESS; ;2;416015/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 21:12:02;2017/05/14 21:12:02;s00vl9957622;SUCCESS; ;0;416015/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 21:15:00;2017/05/14 21:15:02; ;SUCCESS; ;2;416016/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 21:15:02;2017/05/14 21:15:02;s00vl9957605;SUCCESS; ;0;416016/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 21:17:00;2017/05/14 21:17:02; ;SUCCESS; ;2;416017/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 21:17:02;2017/05/14 21:17:02;s00vl9957622;SUCCESS; ;0;416017/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 21:20:00;2017/05/14 21:20:02; ;SUCCESS; ;2;416018/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 21:20:02;2017/05/14 21:20:02;s00vl9957605;SUCCESS; ;0;416018/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 21:22:00;2017/05/14 21:22:02; ;SUCCESS; ;2;416019/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 21:22:02;2017/05/14 21:22:02;s00vl9957622;SUCCESS; ;0;416019/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 21:25:00;2017/05/14 21:25:02; ;SUCCESS; ;2;416020/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 21:25:02;2017/05/14 21:25:02;s00vl9957605;SUCCESS; ;0;416020/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 21:27:00;2017/05/14 21:27:02; ;SUCCESS; ;2;416021/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 21:27:02;2017/05/14 21:27:02;s00vl9957622;SUCCESS; ;0;416021/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 21:30:00;2017/05/14 21:30:02; ;SUCCESS; ;2;416022/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 21:30:02;2017/05/14 21:30:02;s00vl9957605;SUCCESS; ;0;416022/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/14 21:32:00;2017/05/14 21:32:02; ;SUCCESS; ;2;416023/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/14 21:32:02;2017/05/14 21:32:02;s00vl9957622;SUCCESS; ;0;416023/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/14 21:35:00;2017/05/14 21:35:02; ;SUCCESS; ;2;416024/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/14 21:35:02;2017/05/14 21:35:02;s00vl9957605;SUCCESS; ;0;416024/1;19-AUG-15; ;
