ENV;APP;JOB;CAL;DATE;FAMILY;MACHINE;QUEUE;USER;BEGIN;END;ELAPSE;EXPDATE;EXEC;PERIOD;JOBTYPE;RETRY;STATUS
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_DOSS_REPN;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:30:18;27-01-2010 00:32:30;0:02:12;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ARCOLE_J;FID_E_FAC_ARC_J;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:31:40;27-01-2010 00:32:41;0:01:01;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_AFFIL;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:32:26;27-01-2010 00:32:54;0:00:28;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ARCOLE_J;FID_E_PB_ARC_J;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:32:41;27-01-2010 00:33:14;0:00:33;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_CAA_ANT;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:32:54;27-01-2010 00:33:19;0:00:25;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_COMMUNE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:33:19;27-01-2010 00:33:44;0:00:25;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_COR_PRE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:33:45;27-01-2010 00:34:10;0:00:25;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_DOSS_SAP;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:32:30;27-01-2010 00:34:15;0:01:45;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;AID_ALM_CLAUSIER;DOMAINE_EVT_ENG;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;batch_ai;27-01-2010 00:31:44;27-01-2010 00:34:44;0:03:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_DET_INC;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:34:10;27-01-2010 00:34:50;0:00:40;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;AIDA_MAIL_THELEM;FIC_AGENT_THELEM;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;svc-bprd;27-01-2010 00:31:09;27-01-2010 00:35:30;0:04:21;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_ENVOI;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:34:50;27-01-2010 00:35:35;0:00:45;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_EQUIPT;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:35:36;27-01-2010 00:35:55;0:00:19;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;AID_ALM_CLAUSIER;ASSISTANCE;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;batch_ai;27-01-2010 00:34:44;27-01-2010 00:36:10;0:01:26;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_GRILLE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:35:56;27-01-2010 00:36:11;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_DOSS_SAPI;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:34:15;27-01-2010 00:36:26;0:02:11;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_GR_TARIF;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:36:11;27-01-2010 00:36:26;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_1;FID_E_BENEF;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:30:16;27-01-2010 00:36:26;0:06:10;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_INCIDENT;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:36:26;27-01-2010 00:37:06;0:00:40;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_MODELE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:37:06;27-01-2010 00:37:21;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_MOT_ANNUL;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:37:21;27-01-2010 00:37:37;0:00:16;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_MOT_CRE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:37:37;27-01-2010 00:37:52;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_MOT_INC;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:37:52;27-01-2010 00:38:07;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_OUVERTURE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:38:07;27-01-2010 00:38:22;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_POS_EQP;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:38:22;27-01-2010 00:38:47;0:00:25;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_DOSS_SPAT;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:36:26;27-01-2010 00:38:48;0:02:22;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;AID_ALM_CLAUSIER;GARANTIE_PRESTA;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;batch_ai;27-01-2010 00:36:11;27-01-2010 00:39:09;0:02:58;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_PR_ACHET;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:38:48;27-01-2010 00:39:13;0:00:25;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_PR_CONGE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:39:13;27-01-2010 00:39:33;0:00:20;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_DON_ORDRE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:39:33;27-01-2010 00:39:53;0:00:20;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_PRE_GEST;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:39:53;27-01-2010 00:40:13;0:00:20;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_1;FID_E_DOSSIER;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:36:27;27-01-2010 00:40:18;0:03:51;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_PRE_GRIL;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:40:13;27-01-2010 00:40:44;0:00:31;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_DOSS_SPEC;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:38:48;27-01-2010 00:41:00;0:02:12;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_PRE_GR;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:40:44;27-01-2010 00:41:20;0:00:36;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_PRIORITE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:41:21;27-01-2010 00:41:51;0:00:30;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_REMISE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:41:52;27-01-2010 00:42:16;0:00:24;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ARCOLE_J;FID_E_LG;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:33:15;27-01-2010 00:42:21;0:09:06;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_RELANCE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:42:16;27-01-2010 00:42:56;0:00:40;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_DOSS_TECH;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:41:00;27-01-2010 00:42:56;0:01:56;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
MIDDLE_OFFICE;MOF_TO_SAGAI;SAGAI_SAS;tous_les_jours;prod_mof;;smapx251;queue_ksh;vp_mof;27-01-2010 00:15:01;27-01-2010 00:43:24;0:28:23;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
MIDDLE_OFFICE;MOF_TO_SAGAI;STOP_JOB_S_SAS;tous_les_jours;prod_mof;;smapx251;queue_ksh;vtom43;27-01-2010 00:43:25;27-01-2010 00:43:25;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_SECTEUR;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:42:57;27-01-2010 00:44:46;0:01:49;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_DOSS_VHETR;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:42:57;27-01-2010 00:45:26;0:02:29;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_SITE_PRE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:44:46;27-01-2010 00:45:31;0:00:45;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_SOC_ANT;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:45:31;27-01-2010 00:45:51;0:00:20;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_TARIF_PRE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:45:51;27-01-2010 00:46:12;0:00:21;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_TEL_PRE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:46:12;27-01-2010 00:46:37;0:00:25;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_TY_COORD;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:46:37;27-01-2010 00:46:52;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_TY_INC;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:46:52;27-01-2010 00:47:07;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_DOSS_ALLO;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:45:26;27-01-2010 00:47:17;0:01:51;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_UNIT_TAR;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:47:07;27-01-2010 00:47:22;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_1;FID_E_MISSION;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:40:19;27-01-2010 00:48:08;0:07:49;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_DOSS_ELEC;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:47:17;27-01-2010 00:49:53;0:02:36;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_EMPL;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:49:54;27-01-2010 00:50:19;0:00:25;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_ANTIOP;FID_E_VISITE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:47:22;27-01-2010 00:50:29;0:03:07;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_1;FID_E_SOUSCRIPT;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:48:08;27-01-2010 00:50:38;0:02:30;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_1;FID_E_DOSS_VIAV;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:50:38;27-01-2010 00:51:09;0:00:31;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_ENTOURAGE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:50:19;27-01-2010 00:51:29;0:01:10;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_EQUI_MAF;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:51:29;27-01-2010 00:56:30;0:05:01;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_EVT;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:56:31;27-01-2010 00:56:47;0:00:16;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_EVT_DOM;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:56:47;27-01-2010 00:57:02;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_FELICIT;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:57:02;27-01-2010 00:57:22;0:00:20;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_1;JETON_VV_QD_KO;tous_les_jours;prod_fid;;smapx251;queue_ksh;vtom;27-01-2010 01:00:01;27-01-2010 01:00:08;0:00:07;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_1;JETON_VV_QD_OK;tous_les_jours;prod_fid;;smapx251;queue_ksh;vtom;27-01-2010 01:00:09;27-01-2010 01:00:19;0:00:10;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_AFFAIRE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:00:05;27-01-2010 01:01:14;0:01:09;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AD;FID_E_EMPLOYE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:00:07;27-01-2010 01:01:29;0:01:22;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AD;MOVE_FILE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:01:31;27-01-2010 01:01:39;0:00:08;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_CIBLE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:01:16;27-01-2010 01:02:09;0:00:53;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_CL_CLI_FAC;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:02:10;27-01-2010 01:04:05;0:01:55;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_CL_CLI_SIR;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:04:07;27-01-2010 01:05:36;0:01:29;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_GENESYS;FID_E_AREC;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:01:02;27-01-2010 01:08:59;0:07:57;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_CL_PROTO_C;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:05:37;27-01-2010 01:09:25;0:03:48;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_GENESYS;FID_E_GCDR;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:09:01;27-01-2010 01:10:40;0:01:39;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_FICHE_CLI;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:57:22;27-01-2010 01:12:04;0:14:42;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_CL_PROTO_A;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:09:28;27-01-2010 01:12:56;0:03:28;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_GENESYS;FID_E_SCDR;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:10:43;27-01-2010 01:12:58;0:02:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_1;FID_E_ACTIVITE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 00:51:09;27-01-2010 01:13:06;0:21:57;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_CLI_FACT;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:13:00;27-01-2010 01:13:52;0:00:52;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_GENESYS;FID_E_CFG_AGENT;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:13:02;27-01-2010 01:13:54;0:00:52;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_GENESYS;FID_E_CFG_DN;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:13:56;27-01-2010 01:14:33;0:00:37;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_CLI_SIREN;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:13:55;27-01-2010 01:14:34;0:00:39;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_GENESYS;FID_E_CFG_PERS;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:14:35;27-01-2010 01:15:14;0:00:39;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_COASS;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:14:35;27-01-2010 01:15:15;0:00:40;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_COMMERCIAL;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:15:15;27-01-2010 01:16:15;0:01:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_GENESYS;FID_E_CFG_PLACE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:15:15;27-01-2010 01:16:17;0:01:02;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_PAI;FID_E_PAI_DOSS;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:00:04;27-01-2010 01:16:20;0:16:16;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_AIDA_2;FID_E_FICHE_INC;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:12:08;27-01-2010 01:16:34;0:04:26;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_COMMISSION;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:16:18;27-01-2010 01:17:25;0:01:07;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;EXPORT_FINC;EXPORT_FINC;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;vp_aida;27-01-2010 01:10:00;27-01-2010 01:17:53;0:07:53;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_CONCURRENT;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:17:27;27-01-2010 01:18:06;0:00:39;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_DEVISE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:18:07;27-01-2010 01:18:21;0:00:14;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_ETAT_AFF;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:18:21;27-01-2010 01:18:41;0:00:20;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_ETAT_CTR;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:18:41;27-01-2010 01:18:56;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_ETAT_PIECE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:18:57;27-01-2010 01:19:12;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_PAI;FID_E_PAI_MISS;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:16:21;27-01-2010 01:19:47;0:03:26;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_FACTURE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:19:12;27-01-2010 01:19:52;0:00:40;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_GROUPE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:19:52;27-01-2010 01:20:17;0:00:25;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_INCLUSION;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:20:18;27-01-2010 01:20:32;0:00:14;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_INTERM;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:20:33;27-01-2010 01:20:53;0:00:20;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;ALIM_CARMEN;FID_E_MAIS_MERE;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 01:20:53;27-01-2010 01:21:08;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
