Environnement;Application;Jobname;Famille;Machine;Status;Type de Jour;D Debut;H Debut;D Fin;H Fin;Duree;Jobtype;Calendrier;Exec;Date Systeme;Hr. Systeme;Date Passage;Valeur Date;Relances;Queue;User;Periodicite;Cycle;Situation;Message
FIDELIO_LOT2;RAP_OP_QUOT;;;imapora2;FINI;FERIE;27-Janv-2010;07:00:01;27-Janv-2010;07:06:58;00:06:57;PERI;tous_les_jours;EXEC;27-Janv-2010;07:06:58;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_IND2_0;;smapx251;FINI;FERIE;27-Janv-2010;07:05:41;27-Janv-2010;07:07:48;00:02:07;PERI;tous_les_jours;EXEC;27-Janv-2010;07:07:48;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:07:48
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_IND2_1;;smapx251;FINI;FERIE;27-Janv-2010;07:07:48;27-Janv-2010;07:08:33;00:00:45;PERI;tous_les_jours;EXEC;27-Janv-2010;07:08:33;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:08:33
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_IND2_16;;smapx251;FINI;FERIE;27-Janv-2010;07:08:33;27-Janv-2010;07:09:20;00:00:47;PERI;tous_les_jours;EXEC;27-Janv-2010;07:09:20;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:09:20
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_IND2_17;;smapx251;FINI;FERIE;27-Janv-2010;07:09:20;27-Janv-2010;07:10:30;00:01:10;PERI;tous_les_jours;EXEC;27-Janv-2010;07:10:30;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:10:30
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_IND3_11;;smapx251;FINI;FERIE;27-Janv-2010;07:10:30;27-Janv-2010;07:11:30;00:01:00;PERI;tous_les_jours;EXEC;27-Janv-2010;07:11:30;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:11:30
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_IND3_25;;smapx251;FINI;FERIE;27-Janv-2010;07:11:30;27-Janv-2010;07:12:26;00:00:56;PERI;tous_les_jours;EXEC;27-Janv-2010;07:12:26;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:12:26
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_TEL_EMP;;smapx251;FINI;FERIE;27-Janv-2010;07:12:26;27-Janv-2010;07:16:26;00:04:00;PERI;tous_les_jours;EXEC;27-Janv-2010;07:16:26;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:16:26
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_HVDN;;smapx251;FINI;FERIE;27-Janv-2010;07:16:26;27-Janv-2010;07:25:40;00:09:14;PERI;tous_les_jours;EXEC;27-Janv-2010;07:25:40;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:25:40
FIDELIO_LOT2;FID_ALIM_CS_GENE;;;smapx251;FINI;FERIE;27-Janv-2010;07:05:41;27-Janv-2010;07:25:40;00:19:59;PERI;tous_les_jours;EXEC;27-Janv-2010;07:25:40;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
FIDELIO_LOT2;FID_ALIM_AGREGAT;FID_A_AGG1_2A;;smapx251;FINI;FERIE;27-Janv-2010;07:25:40;27-Janv-2010;07:26:51;00:01:11;PERI;tous_les_jours;EXEC;27-Janv-2010;07:26:51;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:26:51
FIDELIO_LOT2;FID_ALIM_AGREGAT;FID_A_AGG2_0;;smapx251;FINI;FERIE;27-Janv-2010;07:26:51;27-Janv-2010;07:28:21;00:01:30;PERI;tous_les_jours;EXEC;27-Janv-2010;07:28:21;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:28:21
FIDELIO_LOT2;FID_ALIM_AGREGAT;FID_A_AGG2_4;;smapx251;FINI;FERIE;27-Janv-2010;07:28:21;27-Janv-2010;07:29:58;00:01:37;PERI;tous_les_jours;EXEC;27-Janv-2010;07:29:58;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:29:58
FIDELIO_LOT2;FID_ALIM_AGREGAT;FID_A_AGG2_5;;smapx251;FINI;FERIE;27-Janv-2010;07:29:58;27-Janv-2010;07:31:59;00:02:01;PERI;tous_les_jours;EXEC;27-Janv-2010;07:31:59;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:31:59
FIDELIO_LOT2;FID_ALIM_AGREGAT;FID_A_AGG3_3;;smapx251;FINI;FERIE;27-Janv-2010;07:31:59;27-Janv-2010;07:32:30;00:00:31;PERI;tous_les_jours;EXEC;27-Janv-2010;07:32:30;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:32:30
FIDELIO_LOT2;FID_ALIM_AGREGAT;FID_A_AG_TEL_EMP;;smapx251;FINI;FERIE;27-Janv-2010;07:32:30;27-Janv-2010;07:33:13;00:00:43;PERI;tous_les_jours;EXEC;27-Janv-2010;07:33:13;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:33:13
FIDELIO_LOT2;FID_ALIM_AGREGAT;;;smapx251;FINI;FERIE;27-Janv-2010;07:25:40;27-Janv-2010;07:33:13;00:07:33;PERI;tous_les_jours;EXEC;27-Janv-2010;07:33:13;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
FIDELIO_LOT2;MAJ_FIDELIO;FID_UPD_SUIVI;;smapx251;FINI;FERIE;27-Janv-2010;07:33:13;27-Janv-2010;07:37:30;00:04:17;PERI;tous_les_jours;EXEC;27-Janv-2010;07:37:30;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:37:30
FIDELIO_LOT2;MAJ_FIDELIO;;;smapx251;FINI;FERIE;27-Janv-2010;07:33:13;27-Janv-2010;07:37:30;00:04:17;PERI;tous_les_jours;EXEC;27-Janv-2010;07:37:30;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
FIDELIO_LOT2;PURGE_TAMPONS;FID_PURGE_ET;;smapx251;FINI;FERIE;27-Janv-2010;07:37:30;27-Janv-2010;07:43:38;00:06:08;PERI;tous_les_jours;EXEC;27-Janv-2010;07:43:38;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;termine a 07:43:38
FIDELIO_LOT2;PURGE_TAMPONS;;;smapx251;FINI;FERIE;27-Janv-2010;07:37:30;27-Janv-2010;07:43:38;00:06:08;PERI;tous_les_jours;EXEC;27-Janv-2010;07:43:38;prod_fid;27-Janv-2010;0;queue_ksh;vp_fidel;JOUR;NON;FINI;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
AIDA_LOT2;AIDA_ARCH_DATA;ARCH_DATA_CON;;KMAFPSIB2;FINI;FERIE;27-Janv-2010;06:09:19;27-Janv-2010;07:56:31;01:47:12;PERI;tous_les_jours;EXEC;27-Janv-2010;07:56:31;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;FINI;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DATA;ARCH_DATA_AGR;;KMAFPSIB2;FINI;FERIE;27-Janv-2010;07:56:31;27-Janv-2010;07:57:37;00:01:06;PERI;tous_les_jours;EXEC;27-Janv-2010;07:57:37;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;FINI;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DATA;ARCH_DATA_ENT;;KMAFPSIB2;FINI;FERIE;27-Janv-2010;07:57:37;27-Janv-2010;07:58:57;00:01:20;PERI;tous_les_jours;EXEC;27-Janv-2010;07:58:57;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;FINI;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DATA;ARCH_DATA_PRD;;KMAFPSIB2;FINI;FERIE;27-Janv-2010;07:58:58;27-Janv-2010;08:00:04;00:01:06;PERI;tous_les_jours;EXEC;27-Janv-2010;08:00:04;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;FINI;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DATA;ARCH_DATA_PLN;;KMAFPSIB2;FINI;FERIE;27-Janv-2010;08:00:04;27-Janv-2010;08:00:14;00:00:10;PERI;tous_les_jours;EXEC;27-Janv-2010;08:00:14;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;FINI;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DATA;;;KMAFPSIB2;FINI;FERIE;27-Janv-2010;06:05:26;27-Janv-2010;08:00:14;01:54:48;PERI;tous_les_jours;EXEC;27-Janv-2010;08:00:14;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;FINI;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
ARCOLE_LOT1;ARC_VV_QPILOTAGE;PURGE_QPILOTAGE;;imapora2;FINI;FERIE;27-Janv-2010;08:15:00;27-Janv-2010;08:15:03;00:00:03;PERI;*;EXEC;27-Janv-2010;08:15:03;prod_arc_facture;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;FINI;termine a 08:15:03
ARCOLE_LOT1;ARC_VV_QPILOTAGE;;;smapx251;FINI;FERIE;27-Janv-2010;03:15:00;27-Janv-2010;08:15:03;05:00:03;PERI;*;EXEC;27-Janv-2010;08:15:03;prod_arc_facture;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;FINI;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
AIDA_LOT2;BDRC;BDRC_CFT_ACK;;smapx251;FINI;FERIE;27-Janv-2010;08:20:01;27-Janv-2010;08:20:04;00:00:03;PERI;tous_les_jours;EXEC;27-Janv-2010;08:20:04;prod_aidasnps;27-Janv-2010;0;queue_ksh;vp_aida;JOUR;NON;FINI;termine a 08:20:04
AIDA_LOT2;BDRC;;;smapx251;FINI;FERIE;27-Janv-2010;00:02:00;27-Janv-2010;08:20:04;08:18:04;PERI;tous_les_jours;EXEC;27-Janv-2010;08:20:04;prod_aidasnps;27-Janv-2010;0;queue_ksh;vp_aida;JOUR;NON;FINI;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;EXPORT_DOSSIER;;KMAFPSIB2;ERRE;FERIE;27-Janv-2010;08:00:15;27-Janv-2010;08:22:25;00:22:10;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:25;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;ERRE;Job en erreur
AIDA_LOT2;AIDA_ARCH_DOSS;IMPORT_DOSSIER;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:25;27-Janv-2010;08:22:25;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:25;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;RESULT_DOSSIER;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:25;27-Janv-2010;08:22:25;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:25;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;EXP_SR_CONTACT;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:25;27-Janv-2010;08:22:25;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:25;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;IMP_SR_CONTACT;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:25;27-Janv-2010;08:22:25;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:25;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;EXP_SR_DEFECT;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:25;27-Janv-2010;08:22:25;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:25;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;IMP_SR_DEFECT;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:25;27-Janv-2010;08:22:25;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:25;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;EXP_SR_FUL;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:25;27-Janv-2010;08:22:25;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:25;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;IMP_SR_FUL;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;EXP_SR_RPR;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;IMP_SR_RPR;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;EXP_DOSSIER_X;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;IMP_DOSSIER_X;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;EXP_DOSSIER_XM;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;IMP_DOSSIER_XM;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;RESULTAT_DOSS_XM;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;ACT_STEP_TYPE;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;EXPORT_ACTIVITE;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;IMPORT_ACTIVITE;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;PREDEL_ACT;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;EXPORT_ORDER;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;IMPORT_ORDER;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;PREDEL_ORD;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:26;27-Janv-2010;08:22:26;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:26;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;DELETE_ACT;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:27;27-Janv-2010;08:22:27;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:27;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;DELETE_ORD;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:27;27-Janv-2010;08:22:27;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:27;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;DELETE_DOSSIER;;KMAFPSIB2;DEPL;FERIE;27-Janv-2010;08:22:27;27-Janv-2010;08:22:27;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:22:27;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;DEPL;Job termine sans erreur
AIDA_LOT2;AIDA_ARCH_DOSS;;;KMAFPSIB2;ERRE;FERIE;27-Janv-2010;08:00:14;27-Janv-2010;08:22:27;00:22:13;PERI;tous_les_jours;----;27-Janv-2010;08:22:27;prod_aidasnps;27-Janv-2010;0;queue_wnt;svc-bprd;JOUR;NON;ERRE;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
AIDA_LOT2;ALIM_AIDA_VEGA;AIDA_VEGA;;smapx251;FINI;FERIE;27-Janv-2010;08:12:35;27-Janv-2010;08:23:35;00:11:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:23:35;prod_aidasnps;27-Janv-2010;0;queue_ksh;vp_aida;JOUR;NON;FINI;exit 172
AIDA_LOT2;ALIM_AIDA_VEGA;MAIL_JOB_KO;;smapx251;DEPL;FERIE;27-Janv-2010;08:23:35;27-Janv-2010;08:23:35;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:23:35;prod_aidasnps;27-Janv-2010;0;queue_ksh;exploit;JOUR;NON;DEPL;Attente lien erreur  vers AIDA_VEGA actuellement TERMINE
AIDA_LOT2;ALIM_AIDA_VEGA;PURGE_FLAG;;imapora2;FINI;FERIE;27-Janv-2010;08:23:35;27-Janv-2010;08:23:40;00:00:05;PERI;tous_les_jours;EXEC;27-Janv-2010;08:23:40;prod_aidasnps;27-Janv-2010;0;queue_ksh;vtom;JOUR;NON;FINI;termine a 08:23:40
AIDA_LOT2;ALIM_AIDA_VEGA;RELANCE;;smapx251;FINI;FERIE;27-Janv-2010;08:23:40;27-Janv-2010;08:23:55;00:00:15;;tous_les_jours;EXEC;27-Janv-2010;08:23:56;prod_aidasnps;27-Janv-2010;0;queue_ksh;vtom;JOUR;OUI;FINI;job cyclique : redemarrage
TEST_AIDA_LOT2;TR_PRESTATAIRE;AIDA_INT_PRESTA;;hmapora2;FINI;FERIE;27-Janv-2010;08:30:00;27-Janv-2010;08:30:12;00:00:12;PERI;tous_les_jours;EXEC;27-Janv-2010;08:30:12;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;FINI;termine a 08:30:12
TEST_AIDA_LOT2;TR_PRESTATAIRE;purge_ligne_vide;;hmapora2;FINI;FERIE;27-Janv-2010;08:30:12;27-Janv-2010;08:30:17;00:00:05;PERI;tous_les_jours;EXEC;27-Janv-2010;08:30:17;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;FINI;termine a 08:30:17
PRODUCTION;ANT_ALIM_SVI;SVI_ALIM_CP;;smapx251;FINI;FERIE;27-Janv-2010;08:30:00;27-Janv-2010;08:32:06;00:02:06;PERI;*;EXEC;27-Janv-2010;08:32:06;prod_stat;27-Janv-2010;0;queue_ksh;vp_sfds;JOUR;NON;FINI;termine a 08:32:06
PRODUCTION;ANT_ALIM_SVI;SVI_ENVOI_CP;;smapx251;FINI;FERIE;27-Janv-2010;08:32:06;27-Janv-2010;08:32:11;00:00:05;PERI;*;EXEC;27-Janv-2010;08:32:11;prod_stat;27-Janv-2010;0;queue_ksh;vp_sfds;JOUR;NON;FINI;termine a 08:32:11
PRODUCTION;ANT_ALIM_SVI;SVI_MOVE;;smapx251;FINI;FERIE;27-Janv-2010;08:32:11;27-Janv-2010;08:32:16;00:00:05;PERI;*;EXEC;27-Janv-2010;08:32:16;prod_stat;27-Janv-2010;0;queue_ksh;vp_sfds;JOUR;NON;FINI;termine a 08:32:16
PRODUCTION;ANT_ALIM_SVI;PURGE_SVI_CP;;smapx251;FINI;FERIE;27-Janv-2010;08:32:16;27-Janv-2010;08:32:21;00:00:05;PERI;*;EXEC;27-Janv-2010;08:32:21;prod_stat;27-Janv-2010;0;queue_ksh;vp_sfds;JOUR;NON;FINI;termine a 08:32:21
PRODUCTION;ANT_ALIM_SVI;;;smapx251;FINI;FERIE;27-Janv-2010;08:30:00;27-Janv-2010;08:32:21;00:02:21;PERI;*;EXEC;27-Janv-2010;08:32:21;prod_stat;27-Janv-2010;0;queue_ksh;vp_sfds;JOUR;NON;FINI;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
PRODUCTION;BCK_RMAN_INCR;sauvegarde;;K3MAFPRIS1;FINI;FERIE;27-Janv-2010;08:15:01;27-Janv-2010;08:37:46;00:22:45;PERI;*;EXEC;27-Janv-2010;08:37:46;prod_ora_data;27-Janv-2010;0;queue_wnt;root;JOUR;NON;FINI;Job termine sans erreur
PRODUCTION;BCK_RMAN_INCR;;;K3MAFPRIS1;FINI;FERIE;27-Janv-2010;08:15:01;27-Janv-2010;08:37:46;00:22:45;PERI;*;EXEC;27-Janv-2010;08:37:46;prod_ora_data;27-Janv-2010;0;queue_wnt;exploit;JOUR;NON;FINI;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
AIDA_LOT2;RAPPORT_F_CLIENT;gen_rapport;;smapx251;FINI;FERIE;27-Janv-2010;08:40:00;27-Janv-2010;08:41:00;00:01:00;PERI;tous_les_jours;EXEC;27-Janv-2010;08:41:00;prod_aidasnps;27-Janv-2010;0;queue_ksh;vp_aida;JOUR;NON;FINI;termine a 08:41:00
AIDA_LOT2;RAPPORT_F_CLIENT;purge_rapport;;smapx251;FINI;FERIE;27-Janv-2010;08:41:01;27-Janv-2010;08:41:05;00:00:04;PERI;tous_les_jours;EXEC;27-Janv-2010;08:41:05;prod_aidasnps;27-Janv-2010;0;queue_ksh;vp_aida;JOUR;NON;FINI;termine a 08:41:05
AIDA_LOT2;RAPPORT_F_CLIENT;;;smapx251;FINI;FERIE;27-Janv-2010;08:40:00;27-Janv-2010;08:41:05;00:01:05;PERI;tous_les_jours;EXEC;27-Janv-2010;08:41:05;prod_aidasnps;27-Janv-2010;0;queue_ksh;batch_ai;JOUR;NON;FINI;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
FIDELIO_LOT2;VERIF_BNP_DMER;ENVOI_BNP_DMER;;smapx251;FINI;FERIE;27-Janv-2010;08:55:00;27-Janv-2010;08:55:05;00:00:05;PERI;tous_les_jours;EXEC;27-Janv-2010;08:55:05;prod_fid;27-Janv-2010;0;queue_ksh;cft;JOUR;NON;FINI;termine a 08:55:05
MIDDLE_OFFICE;MOF_INS_LOUEURS;MOVE_FIC_LOUEURS;;imapora2;FINI;FERIE;27-Janv-2010;09:00:01;27-Janv-2010;09:00:02;00:00:01;PERI;tous_les_jours;EXEC;27-Janv-2010;09:00:02;prod_mof;27-Janv-2010;0;queue_ksh;vp_mof;JOUR;NON;FINI;termine a 09:00:02
AIDA_LOT2;AIDA_BNP_ACQUIT;ENVOI_ACK_BNP;;smapx251;FINI;FERIE;27-Janv-2010;09:00:01;27-Janv-2010;09:00:16;00:00:15;PERI;tous_les_jours;EXEC;27-Janv-2010;09:00:16;prod_aidasnps;27-Janv-2010;0;queue_ksh;cft;JOUR;NON;FINI;termine a 09:00:16
