jobset,job,Date job available,Time job available,Date job start,Time job start,Date job end,Time job end,Code job Complete
jfu16Cald,dfsza2,12/01/2017,23:57:02,13/01/2017,00:23:29,13/01/2017,00:23:45,00000000
jfu16Cald,dfsza2,12/04/2017,00:12:51,12/04/2017,00:40:50,12/04/2017,00:41:13,00000000
jfu16Cald,dfsza2,12/05/2017,23:12:32,12/05/2017,23:24:21,12/05/2017,23:24:27,00000000
jfu16Cald,dfsza2,13/01/2017,23:50:48,14/01/2017,00:17:55,14/01/2017,00:18:12,00000000
jfu16Cald,dfsza2,13/02/2017,23:53:13,14/02/2017,00:21:32,14/02/2017,00:21:49,00000000
jfu16Cald,dfsza2,13/04/2017,00:03:12,13/04/2017,00:31:47,13/04/2017,00:32:12,00000000
jfu16Cald,dfsza2,14/03/2017,00:04:08,14/03/2017,00:31:02,14/03/2017,00:31:21,00000000
jfu16Cald,dfsza2,14/03/2017,23:52:32,15/03/2017,00:18:24,15/03/2017,00:18:40,00000000
jfu16Cald,dfsza2,14/04/2017,00:07:05,14/04/2017,00:36:10,14/04/2017,00:36:42,00000000
jfu16Cald,dfsza2,14/04/2017,23:39:00,14/04/2017,23:55:52,14/04/2017,23:56:04,00000000
jfu16Cald,dfsza2,15/02/2017,01:16:17,15/02/2017,01:43:42,15/02/2017,01:43:59,00000000
jfu16Cald,dfsza2,15/02/2017,23:55:35,16/02/2017,00:23:32,16/02/2017,00:23:47,00000000
jfu16Cald,dfsza2,15/03/2017,23:53:03,16/03/2017,00:18:24,16/03/2017,00:18:41,00000000
jfu16Cald,dfsza2,15/05/2017,23:23:40,15/05/2017,23:38:44,15/05/2017,23:38:52,00000000
jfu16Cald,dfsza2,16/01/2017,23:54:54,17/01/2017,00:21:57,17/01/2017,00:22:15,00000000
jfu16Cald,dfsza2,16/02/2017,23:51:29,17/02/2017,00:18:38,17/02/2017,00:19:02,00000000
jfu16Cald,dfsza2,16/05/2017,23:28:40,16/05/2017,23:44:20,16/05/2017,23:44:28,00000000
jfu16Cald,dfsza2,17/03/2017,01:03:03,17/03/2017,01:28:18,17/03/2017,01:28:37,00000000
jfu16Cald,dfsza2,17/03/2017,23:50:02,18/03/2017,00:16:52,18/03/2017,00:17:12,00000000
jfu16Cald,dfsza2,17/05/2017,23:26:29,17/05/2017,23:40:58,17/05/2017,23:41:06,00000000
jfu16Cald,dfsza2,18/01/2017,00:26:29,18/01/2017,00:53:44,18/01/2017,00:53:58,00000000
jfu16Cald,dfsza2,18/01/2017,23:49:57,19/01/2017,00:16:01,19/01/2017,00:16:20,00000000
jfu16Cald,dfsza2,18/02/2017,04:56:35,18/02/2017,05:25:37,18/02/2017,05:25:54,00000000
jfu16Cald,dfsza2,18/05/2017,23:24:48,18/05/2017,23:40:23,18/05/2017,23:40:34,00000000
jfu16Cald,dfsza2,19/01/2017,23:47:55,20/01/2017,00:13:52,20/01/2017,00:14:20,00000000
jfu16Cald,dfsza2,19/04/2017,00:47:49,19/04/2017,01:04:17,19/04/2017,01:04:30,00000000
jfu16Cald,dfsza2,20/01/2017,23:49:10,21/01/2017,00:15:13,21/01/2017,00:15:34,00000000
jfu16Cald,dfsza2,20/02/2017,23:58:06,21/02/2017,00:25:41,21/02/2017,00:25:56,00000000
jfu16Cald,dfsza2,20/04/2017,01:51:14,20/04/2017,02:06:57,20/04/2017,02:07:07,00000000
jfu16Cald,dfsza2,20/04/2017,23:34:38,20/04/2017,23:49:48,20/04/2017,23:49:58,00000000
jfu16Cald,dfsza2,21/03/2017,00:06:12,21/03/2017,00:34:31,21/03/2017,00:34:49,00000000
jfu16Cald,dfsza2,21/03/2017,23:57:36,22/03/2017,00:21:52,22/03/2017,00:22:09,00000000
jfu16Cald,dfsza2,21/04/2017,23:29:18,21/04/2017,23:46:05,21/04/2017,23:46:15,00000000
jfu16Cald,dfsza2,22/02/2017,00:11:05,22/02/2017,00:35:21,22/02/2017,00:35:39,00000000
jfu16Cald,dfsza2,22/03/2017,23:59:59,23/03/2017,00:24:28,23/03/2017,00:24:46,00000000
jfu16Cald,dfsza2,23/01/2017,23:47:56,24/01/2017,00:13:21,24/01/2017,00:13:38,00000000
jfu16Cald,dfsza2,23/02/2017,02:46:35,23/02/2017,03:14:02,23/02/2017,03:14:24,00000000
jfu16Cald,dfsza2,23/03/2017,23:58:04,24/03/2017,00:23:31,24/03/2017,00:23:49,00000000
jfu16Cald,dfsza2,24/02/2017,00:00:20,24/02/2017,00:25:21,24/02/2017,00:25:37,00000000
jfu16Cald,dfsza2,24/02/2017,23:58:10,25/02/2017,00:25:08,25/02/2017,00:25:34,00000000
jfu16Cald,dfsza2,25/01/2017,00:15:32,25/01/2017,00:42:40,25/01/2017,00:43:06,00000000
jfu16Cald,dfsza2,25/01/2017,23:47:59,26/01/2017,00:13:30,26/01/2017,00:13:52,00000000
jfu16Cald,dfsza2,25/03/2017,00:06:26,25/03/2017,00:33:06,25/03/2017,00:33:22,00000000
jfu16Cald,dfsza2,25/04/2017,02:15:25,25/04/2017,02:31:43,25/04/2017,02:31:54,00000000
jfu16Cald,dfsza2,25/04/2017,23:32:45,25/04/2017,23:49:21,25/04/2017,23:49:30,00000000
jfu16Cald,dfsza2,27/01/2017,01:37:04,27/01/2017,02:04:34,27/01/2017,02:04:52,00000000
jfu16Cald,dfsza2,27/01/2017,23:54:36,28/01/2017,00:20:10,28/01/2017,00:20:30,00000000
jfu16Cald,dfsza2,27/04/2017,01:26:56,27/04/2017,01:38:14,27/04/2017,01:38:22,00000000
jfu16Cald,dfsza2,28/02/2017,00:08:00,28/02/2017,00:33:07,28/02/2017,00:33:24,00000000
jfu16Cald,dfsza2,28/03/2017,00:01:21,28/03/2017,00:26:08,28/03/2017,00:26:30,00000000
jfu16Cald,dfsza2,28/04/2017,00:36:11,28/04/2017,00:47:22,28/04/2017,00:47:29,00000000
jfu16Cald,dfsza2,29/03/2017,03:24:35,29/03/2017,03:50:58,29/03/2017,03:51:14,00000000
jfu16Cald,dfsza2,29/04/2017,01:37:49,29/04/2017,04:21:25,29/04/2017,04:21:33,00000000
jfu16Cald,dfsza2,30/01/2017,23:53:01,31/01/2017,00:19:01,31/01/2017,00:19:17,00000000
jfu16Cald,dfsza2,30/03/2017,00:11:34,30/03/2017,00:37:34,30/03/2017,00:37:57,00000000
jfu16Cald,dfsza2,31/03/2017,01:12:02,31/03/2017,01:40:28,31/03/2017,01:40:57,00000000
jfu18Cald,dfsoa0,01/02/2017,03:33:48,01/02/2017,07:13:28,01/02/2017,07:14:12,00000000
jfu18Cald,dfsoa0,01/03/2017,03:05:23,01/03/2017,06:13:22,01/03/2017,06:14:00,00000000
jfu18Cald,dfsoa0,01/04/2017,02:58:21,01/04/2017,06:25:17,01/04/2017,06:26:05,00000000
jfu18Cald,dfsoa0,02/02/2017,00:18:49,02/02/2017,00:56:08,02/02/2017,00:56:53,00000000
jfu18Cald,dfsoa0,02/03/2017,00:26:43,02/03/2017,01:03:06,02/03/2017,01:03:48,00000000
jfu18Cald,dfsoa0,03/02/2017,00:01:29,03/02/2017,00:26:22,03/02/2017,00:27:16,00000000
jfu18Cald,dfsoa0,03/03/2017,00:10:51,03/03/2017,00:36:53,03/03/2017,00:37:41,00000000
jfu18Cald,dfsoa0,03/05/2017,00:59:38,03/05/2017,01:16:01,03/05/2017,01:16:19,00000000
jfu18Cald,dfsoa0,03/05/2017,23:20:51,03/05/2017,23:32:52,03/05/2017,23:33:10,00000000
jfu18Cald,dfsoa0,04/02/2017,00:03:23,04/02/2017,00:30:02,04/02/2017,00:30:49,00000000
jfu18Cald,dfsoa0,04/03/2017,00:09:08,04/03/2017,00:34:51,04/03/2017,00:35:47,00000000
jfu18Cald,dfsoa0,04/04/2017,00:47:02,04/04/2017,01:26:57,04/04/2017,01:27:44,00000000
jfu18Cald,dfsoa0,04/05/2017,23:12:04,04/05/2017,23:25:27,04/05/2017,23:25:49,00000000
jfu18Cald,dfsoa0,05/04/2017,00:28:41,05/04/2017,00:58:03,05/04/2017,00:58:58,00000000
jfu18Cald,dfsoa0,05/05/2017,23:17:01,05/05/2017,23:29:20,05/05/2017,23:29:38,00000000
jfu18Cald,dfsoa0,06/04/2017,01:40:42,06/04/2017,02:12:29,06/04/2017,02:13:15,00000000
jfu18Cald,dfsoa0,07/02/2017,00:52:37,07/02/2017,01:04:27,07/02/2017,01:05:04,00000000
jfu18Cald,dfsoa0,07/03/2017,00:13:54,07/03/2017,00:41:35,07/03/2017,00:42:27,00000000
jfu18Cald,dfsoa0,07/04/2017,00:40:35,07/04/2017,01:10:35,07/04/2017,01:11:32,00000000
jfu18Cald,dfsoa0,08/02/2017,00:06:11,08/02/2017,00:32:56,08/02/2017,00:33:46,00000000
jfu18Cald,dfsoa0,08/03/2017,00:04:17,08/03/2017,00:30:39,08/03/2017,00:31:31,00000000
jfu18Cald,dfsoa0,08/04/2017,00:03:25,08/04/2017,00:34:39,08/04/2017,00:35:32,00000000
jfu18Cald,dfsoa0,09/02/2017,01:49:32,09/02/2017,02:19:03,09/02/2017,02:19:45,00000000
jfu18Cald,dfsoa0,09/02/2017,23:56:34,10/02/2017,00:22:47,10/02/2017,00:23:27,00000000
jfu18Cald,dfsoa0,09/03/2017,00:01:20,09/03/2017,00:27:32,09/03/2017,00:28:21,00000000
jfu18Cald,dfsoa0,09/03/2017,23:57:34,10/03/2017,00:23:39,10/03/2017,00:24:34,00000000
jfu18Cald,dfsoa0,10/05/2017,01:30:30,10/05/2017,01:37:03,10/05/2017,01:37:22,00000000
jfu18Cald,dfsoa0,11/01/2017,00:23:56,11/01/2017,00:37:01,11/01/2017,00:37:42,00000000
jfu18Cald,dfsoa0,11/02/2017,02:09:08,11/02/2017,02:39:07,11/02/2017,02:40:06,00000000
jfu18Cald,dfsoa0,11/03/2017,00:05:22,11/03/2017,00:32:53,11/03/2017,00:33:45,00000000
jfu18Cald,dfsoa0,11/04/2017,00:06:05,11/04/2017,00:37:10,11/04/2017,00:38:13,00000000
jfu18Cald,dfsoa0,11/05/2017,03:27:37,11/05/2017,03:39:46,11/05/2017,03:40:04,00000000
jfu18Cald,dfsoa0,11/05/2017,23:12:29,11/05/2017,23:24:17,11/05/2017,23:24:35,00000000
jfu18Cald,dfsoa0,12/01/2017,00:15:38,12/01/2017,00:41:47,12/01/2017,00:42:25,00000000
jfu18Cald,dfsoa0,12/01/2017,23:56:31,13/01/2017,00:23:25,13/01/2017,00:24:16,00000000
jfu18Cald,dfsoa0,12/04/2017,00:12:12,12/04/2017,00:40:50,12/04/2017,00:41:49,00000000
jfu18Cald,dfsoa0,12/05/2017,23:12:11,12/05/2017,23:24:20,12/05/2017,23:24:38,00000000
jfu18Cald,dfsoa0,13/01/2017,23:50:14,14/01/2017,00:17:36,14/01/2017,00:18:30,00000000
jfu18Cald,dfsoa0,13/02/2017,23:52:39,14/02/2017,00:21:03,14/02/2017,00:21:56,00000000
jfu18Cald,dfsoa0,13/04/2017,00:02:34,13/04/2017,00:31:47,13/04/2017,00:32:42,00000000
jfu18Cald,dfsoa0,14/03/2017,00:03:38,14/03/2017,00:31:02,14/03/2017,00:31:51,00000000
jfu18Cald,dfsoa0,14/03/2017,23:52:00,15/03/2017,00:18:23,15/03/2017,00:19:09,00000000
jfu18Cald,dfsoa0,14/04/2017,00:06:22,14/04/2017,00:36:10,14/04/2017,00:37:14,00000000
jfu18Cald,dfsoa0,14/04/2017,23:38:40,14/04/2017,23:55:52,14/04/2017,23:56:20,00000000
jfu18Cald,dfsoa0,15/02/2017,01:15:39,15/02/2017,01:43:38,15/02/2017,01:44:22,00000000
jfu18Cald,dfsoa0,15/02/2017,23:55:03,16/02/2017,00:23:27,16/02/2017,00:24:07,00000000
jfu18Cald,dfsoa0,15/03/2017,23:52:34,16/03/2017,00:18:24,16/03/2017,00:19:13,00000000
jfu18Cald,dfsoa0,15/05/2017,23:23:18,15/05/2017,23:38:42,15/05/2017,23:39:04,00000000
jfu18Cald,dfsoa0,16/01/2017,23:54:23,17/01/2017,00:21:37,17/01/2017,00:22:25,00000000
jfu18Cald,dfsoa0,16/02/2017,23:50:58,17/02/2017,00:18:37,17/02/2017,00:19:29,00000000
jfu18Cald,dfsoa0,16/05/2017,23:28:16,16/05/2017,23:44:18,16/05/2017,23:44:39,00000000
jfu18Cald,dfsoa0,17/03/2017,01:02:31,17/03/2017,01:28:18,17/03/2017,01:29:08,00000000
jfu18Cald,dfsoa0,17/03/2017,23:49:28,18/03/2017,00:16:52,18/03/2017,00:17:44,00000000
jfu18Cald,dfsoa0,17/05/2017,23:26:06,17/05/2017,23:40:56,17/05/2017,23:41:15,00000000
jfu18Cald,dfsoa0,18/01/2017,00:25:56,18/01/2017,00:53:40,18/01/2017,00:54:18,00000000
jfu18Cald,dfsoa0,18/01/2017,23:49:26,19/01/2017,00:16:00,19/01/2017,00:16:47,00000000
jfu18Cald,dfsoa0,18/02/2017,04:55:56,18/02/2017,05:25:32,18/02/2017,05:26:22,00000000
jfu18Cald,dfsoa0,18/05/2017,23:24:26,18/05/2017,23:40:20,18/05/2017,23:40:41,00000000
jfu18Cald,dfsoa0,19/01/2017,23:47:23,20/01/2017,00:13:52,20/01/2017,00:14:48,00000000
jfu18Cald,dfsoa0,19/04/2017,00:47:31,19/04/2017,01:04:17,19/04/2017,01:04:46,00000000
jfu18Cald,dfsoa0,20/01/2017,23:48:32,21/01/2017,00:15:13,21/01/2017,00:16:09,00000000
jfu18Cald,dfsoa0,20/02/2017,23:57:37,21/02/2017,00:25:31,21/02/2017,00:26:19,00000000
jfu18Cald,dfsoa0,20/04/2017,01:50:52,20/04/2017,02:06:57,20/04/2017,02:07:23,00000000
jfu18Cald,dfsoa0,20/04/2017,23:34:21,20/04/2017,23:49:48,20/04/2017,23:50:12,00000000
jfu18Cald,dfsoa0,21/03/2017,00:05:36,21/03/2017,00:34:31,21/03/2017,00:35:18,00000000
jfu18Cald,dfsoa0,21/03/2017,23:57:01,22/03/2017,00:21:52,22/03/2017,00:22:43,00000000
jfu18Cald,dfsoa0,21/04/2017,23:29:00,21/04/2017,23:46:05,21/04/2017,23:46:30,00000000
jfu18Cald,dfsoa0,22/02/2017,00:10:29,22/02/2017,00:35:20,22/02/2017,00:36:10,00000000
jfu18Cald,dfsoa0,22/03/2017,23:59:24,23/03/2017,00:24:28,23/03/2017,00:25:16,00000000
jfu18Cald,dfsoa0,23/01/2017,23:47:25,24/01/2017,00:13:20,24/01/2017,00:14:11,00000000
jfu18Cald,dfsoa0,23/02/2017,02:46:05,23/02/2017,03:14:02,23/02/2017,03:14:54,00000000
jfu18Cald,dfsoa0,23/02/2017,23:59:46,24/02/2017,00:25:14,24/02/2017,00:25:58,00000000
jfu18Cald,dfsoa0,23/03/2017,23:57:30,24/03/2017,00:23:31,24/03/2017,00:24:22,00000000
jfu18Cald,dfsoa0,24/02/2017,23:57:39,25/02/2017,00:25:08,25/02/2017,00:25:57,00000000
jfu18Cald,dfsoa0,25/01/2017,00:15:01,25/01/2017,00:42:39,25/01/2017,00:43:36,00000000
jfu18Cald,dfsoa0,25/01/2017,23:47:29,26/01/2017,00:13:30,26/01/2017,00:14:20,00000000
jfu18Cald,dfsoa0,25/03/2017,00:05:48,25/03/2017,00:33:05,25/03/2017,00:33:46,00000000
jfu18Cald,dfsoa0,25/04/2017,02:15:05,25/04/2017,02:31:43,25/04/2017,02:32:08,00000000
jfu18Cald,dfsoa0,25/04/2017,23:32:23,25/04/2017,23:49:20,25/04/2017,23:49:49,00000000
jfu18Cald,dfsoa0,27/01/2017,01:36:32,27/01/2017,02:04:33,27/01/2017,02:05:25,00000000
jfu18Cald,dfsoa0,27/01/2017,23:54:03,28/01/2017,00:19:46,28/01/2017,00:20:46,00000000
jfu18Cald,dfsoa0,27/04/2017,01:26:38,27/04/2017,01:38:14,27/04/2017,01:38:38,00000000
jfu18Cald,dfsoa0,28/02/2017,00:07:31,28/02/2017,00:33:06,28/02/2017,00:33:53,00000000
jfu18Cald,dfsoa0,28/03/2017,00:00:45,28/03/2017,00:26:08,28/03/2017,00:27:00,00000000
jfu18Cald,dfsoa0,28/04/2017,00:35:48,28/04/2017,00:47:21,28/04/2017,00:47:46,00000000
jfu18Cald,dfsoa0,29/03/2017,03:23:59,29/03/2017,03:50:52,29/03/2017,03:51:36,00000000
jfu18Cald,dfsoa0,29/04/2017,01:37:27,29/04/2017,04:21:25,29/04/2017,04:21:51,00000000
jfu18Cald,dfsoa0,30/01/2017,23:52:29,31/01/2017,00:19:01,31/01/2017,00:19:51,00000000
jfu18Cald,dfsoa0,30/03/2017,00:11:08,30/03/2017,00:37:34,30/03/2017,00:38:26,00000000
jfu18Cald,dfsoa0,31/03/2017,01:11:26,31/03/2017,01:40:28,31/03/2017,01:41:17,00000000
jfu21Cald,dfsac2,01/02/2017,03:31:35,01/02/2017,07:13:28,01/02/2017,07:14:15,00000000
jfu21Cald,dfsac2,01/03/2017,03:03:26,01/03/2017,06:13:22,01/03/2017,06:14:01,00000000
jfu21Cald,dfsac2,01/04/2017,02:56:14,01/04/2017,06:25:17,01/04/2017,06:26:03,00000000
jfu21Cald,dfsac2,02/02/2017,00:16:09,02/02/2017,00:55:37,02/02/2017,00:56:31,00000000
jfu21Cald,dfsac2,02/02/2017,23:59:46,03/02/2017,00:26:22,03/02/2017,00:27:16,00000000
jfu21Cald,dfsac2,02/03/2017,00:23:51,02/03/2017,01:02:44,02/03/2017,01:03:39,00000000
jfu21Cald,dfsac2,03/03/2017,00:09:09,03/03/2017,00:36:52,03/03/2017,00:37:47,00000000
jfu21Cald,dfsac2,03/05/2017,00:58:00,03/05/2017,01:15:45,03/05/2017,01:16:12,00000000
jfu21Cald,dfsac2,03/05/2017,23:19:42,03/05/2017,23:32:42,03/05/2017,23:33:04,00000000
jfu21Cald,dfsac2,04/02/2017,00:01:50,04/02/2017,00:30:01,04/02/2017,00:30:53,00000000
jfu21Cald,dfsac2,04/03/2017,00:07:26,04/03/2017,00:34:51,04/03/2017,00:35:47,00000000
jfu21Cald,dfsac2,04/04/2017,00:44:11,04/04/2017,01:26:29,04/04/2017,01:27:22,00000000
jfu21Cald,dfsac2,04/05/2017,23:10:59,04/05/2017,23:25:26,04/05/2017,23:25:49,00000000
jfu21Cald,dfsac2,05/04/2017,00:26:43,05/04/2017,00:58:03,05/04/2017,00:58:55,00000000
jfu21Cald,dfsac2,05/05/2017,23:15:59,05/05/2017,23:29:11,05/05/2017,23:29:33,00000000
jfu21Cald,dfsac2,06/04/2017,01:38:37,06/04/2017,02:12:07,06/04/2017,02:12:57,00000000
jfu21Cald,dfsac2,07/02/2017,00:50:50,07/02/2017,01:04:14,07/02/2017,01:05:03,00000000
jfu21Cald,dfsac2,07/03/2017,00:12:06,07/03/2017,00:41:35,07/03/2017,00:42:24,00000000
jfu21Cald,dfsac2,07/04/2017,00:38:36,07/04/2017,01:10:34,07/04/2017,01:11:29,00000000
jfu21Cald,dfsac2,08/02/2017,00:04:36,08/02/2017,00:32:55,08/02/2017,00:33:49,00000000
jfu21Cald,dfsac2,08/03/2017,00:02:40,08/03/2017,00:30:39,08/03/2017,00:31:30,00000000
jfu21Cald,dfsac2,08/03/2017,23:59:37,09/03/2017,00:27:31,09/03/2017,00:28:18,00000000
jfu21Cald,dfsac2,08/04/2017,00:01:29,08/04/2017,00:34:39,08/04/2017,00:35:29,00000000
jfu21Cald,dfsac2,09/02/2017,01:47:53,09/02/2017,02:18:36,09/02/2017,02:19:28,00000000
jfu21Cald,dfsac2,09/02/2017,23:54:47,10/02/2017,00:22:24,10/02/2017,00:23:16,00000000
jfu21Cald,dfsac2,09/03/2017,23:55:53,10/03/2017,00:23:38,10/03/2017,00:24:31,00000000
jfu21Cald,dfsac2,10/05/2017,01:29:28,10/05/2017,01:36:36,10/05/2017,01:36:58,00000000
jfu21Cald,dfsac2,11/01/2017,00:22:21,11/01/2017,00:36:44,11/01/2017,00:37:35,00000000
jfu21Cald,dfsac2,11/02/2017,02:07:16,11/02/2017,02:39:06,11/02/2017,02:40:06,00000000
jfu21Cald,dfsac2,11/03/2017,00:03:37,11/03/2017,00:32:53,11/03/2017,00:33:41,00000000
jfu21Cald,dfsac2,11/04/2017,00:04:20,11/04/2017,00:37:09,11/04/2017,00:38:13,00000000
jfu21Cald,dfsac2,11/05/2017,03:26:38,11/05/2017,03:39:37,11/05/2017,03:40:01,00000000
jfu21Cald,dfsac2,11/05/2017,23:11:28,11/05/2017,23:24:06,11/05/2017,23:24:30,00000000
jfu21Cald,dfsac2,12/01/2017,00:14:02,12/01/2017,00:41:26,12/01/2017,00:42:19,00000000
jfu21Cald,dfsac2,12/01/2017,23:54:51,13/01/2017,00:23:24,13/01/2017,00:24:19,00000000
jfu21Cald,dfsac2,12/04/2017,00:10:26,12/04/2017,00:40:50,12/04/2017,00:41:47,00000000
jfu21Cald,dfsac2,12/05/2017,23:11:11,12/05/2017,23:24:11,12/05/2017,23:24:33,00000000
jfu21Cald,dfsac2,13/01/2017,23:48:28,14/01/2017,00:17:35,14/01/2017,00:18:30,00000000
jfu21Cald,dfsac2,13/02/2017,23:50:51,14/02/2017,00:21:02,14/02/2017,00:21:59,00000000
jfu21Cald,dfsac2,13/04/2017,00:00:38,13/04/2017,00:31:47,13/04/2017,00:32:40,00000000
jfu21Cald,dfsac2,14/03/2017,00:02:12,14/03/2017,00:31:02,14/03/2017,00:31:48,00000000
jfu21Cald,dfsac2,14/03/2017,23:50:12,15/03/2017,00:18:23,15/03/2017,00:19:07,00000000
jfu21Cald,dfsac2,14/04/2017,00:04:28,14/04/2017,00:36:10,14/04/2017,00:37:11,00000000
jfu21Cald,dfsac2,14/04/2017,23:37:41,14/04/2017,23:55:52,14/04/2017,23:56:14,00000000
jfu21Cald,dfsac2,15/02/2017,01:13:54,15/02/2017,01:43:16,15/02/2017,01:44:11,00000000
jfu21Cald,dfsac2,15/02/2017,23:53:18,16/02/2017,00:23:14,16/02/2017,00:24:04,00000000
jfu21Cald,dfsac2,15/03/2017,23:50:45,16/03/2017,00:18:23,16/03/2017,00:19:08,00000000
jfu21Cald,dfsac2,15/05/2017,23:22:08,15/05/2017,23:38:30,15/05/2017,23:38:58,00000000
jfu21Cald,dfsac2,16/01/2017,23:52:42,17/01/2017,00:21:36,17/01/2017,00:22:31,00000000
jfu21Cald,dfsac2,16/02/2017,23:49:15,17/02/2017,00:18:36,17/02/2017,00:19:34,00000000
jfu21Cald,dfsac2,16/05/2017,23:27:04,16/05/2017,23:44:08,16/05/2017,23:44:35,00000000
jfu21Cald,dfsac2,17/03/2017,01:00:43,17/03/2017,01:28:18,17/03/2017,01:29:06,00000000
jfu21Cald,dfsac2,17/03/2017,23:47:42,18/03/2017,00:16:51,18/03/2017,00:17:34,00000000
jfu21Cald,dfsac2,17/05/2017,23:25:01,17/05/2017,23:40:45,17/05/2017,23:41:10,00000000
jfu21Cald,dfsac2,18/01/2017,00:24:08,18/01/2017,00:53:21,18/01/2017,00:54:10,00000000
jfu21Cald,dfsac2,18/01/2017,23:47:47,19/01/2017,00:16:00,19/01/2017,00:16:50,00000000
jfu21Cald,dfsac2,18/02/2017,04:54:12,18/02/2017,05:25:31,18/02/2017,05:26:26,00000000
jfu21Cald,dfsac2,18/05/2017,23:23:22,18/05/2017,23:40:09,18/05/2017,23:40:36,00000000
jfu21Cald,dfsac2,19/01/2017,23:45:36,20/01/2017,00:13:52,20/01/2017,00:14:52,00000000
jfu21Cald,dfsac2,19/04/2017,00:46:39,19/04/2017,01:04:17,19/04/2017,01:04:42,00000000
jfu21Cald,dfsac2,20/01/2017,23:46:50,21/01/2017,00:15:12,21/01/2017,00:16:10,00000000
jfu21Cald,dfsac2,20/02/2017,23:55:50,21/02/2017,00:25:30,21/02/2017,00:26:20,00000000
jfu21Cald,dfsac2,20/04/2017,01:49:57,20/04/2017,02:06:57,20/04/2017,02:07:19,00000000
jfu21Cald,dfsac2,20/04/2017,23:33:27,20/04/2017,23:49:48,20/04/2017,23:50:09,00000000
jfu21Cald,dfsac2,21/03/2017,00:03:55,21/03/2017,00:34:31,21/03/2017,00:35:14,00000000
jfu21Cald,dfsac2,21/03/2017,23:55:14,22/03/2017,00:21:52,22/03/2017,00:22:40,00000000
jfu21Cald,dfsac2,21/04/2017,23:28:05,21/04/2017,23:46:05,21/04/2017,23:46:25,00000000
jfu21Cald,dfsac2,22/02/2017,00:08:57,22/02/2017,00:35:20,22/02/2017,00:36:10,00000000
jfu21Cald,dfsac2,22/03/2017,23:57:48,23/03/2017,00:24:28,23/03/2017,00:25:12,00000000
jfu21Cald,dfsac2,23/01/2017,23:45:45,24/01/2017,00:13:20,24/01/2017,00:14:11,00000000
jfu21Cald,dfsac2,23/02/2017,02:44:22,23/02/2017,03:14:02,23/02/2017,03:14:55,00000000
jfu21Cald,dfsac2,23/02/2017,23:57:57,24/02/2017,00:25:10,24/02/2017,00:26:02,00000000
jfu21Cald,dfsac2,23/03/2017,23:55:48,24/03/2017,00:23:31,24/03/2017,00:24:20,00000000
jfu21Cald,dfsac2,24/02/2017,23:55:58,25/02/2017,00:25:07,25/02/2017,00:25:57,00000000
jfu21Cald,dfsac2,25/01/2017,00:13:27,25/01/2017,00:42:13,25/01/2017,00:43:18,00000000
jfu21Cald,dfsac2,25/01/2017,23:45:52,26/01/2017,00:13:29,26/01/2017,00:14:25,00000000
jfu21Cald,dfsac2,25/03/2017,00:03:56,25/03/2017,00:32:44,25/03/2017,00:33:31,00000000
jfu21Cald,dfsac2,25/04/2017,02:14:09,25/04/2017,02:31:43,25/04/2017,02:32:03,00000000
jfu21Cald,dfsac2,25/04/2017,23:31:29,25/04/2017,23:49:20,25/04/2017,23:49:43,00000000
jfu21Cald,dfsac2,27/01/2017,01:34:45,27/01/2017,02:04:33,27/01/2017,02:05:28,00000000
jfu21Cald,dfsac2,27/01/2017,23:52:17,28/01/2017,00:19:45,28/01/2017,00:20:46,00000000
jfu21Cald,dfsac2,27/03/2017,23:59:04,28/03/2017,00:26:08,28/03/2017,00:26:58,00000000
jfu21Cald,dfsac2,27/04/2017,01:25:35,27/04/2017,01:38:14,27/04/2017,01:38:38,00000000
jfu21Cald,dfsac2,28/02/2017,00:05:49,28/02/2017,00:32:47,28/02/2017,00:33:40,00000000
jfu21Cald,dfsac2,28/04/2017,00:34:51,28/04/2017,00:47:21,28/04/2017,00:47:46,00000000
jfu21Cald,dfsac2,29/03/2017,03:22:22,29/03/2017,03:50:38,29/03/2017,03:51:28,00000000
jfu21Cald,dfsac2,29/04/2017,01:36:19,29/04/2017,04:21:25,29/04/2017,04:21:46,00000000
jfu21Cald,dfsac2,30/01/2017,23:50:37,31/01/2017,00:19:01,31/01/2017,00:19:54,00000000
jfu21Cald,dfsac2,30/03/2017,00:09:21,30/03/2017,00:37:33,30/03/2017,00:38:24,00000000
jfu21Cald,dfsac2,31/03/2017,01:09:41,31/03/2017,01:40:27,31/03/2017,01:41:14,00000000
jfu22Cald,dfsac3,01/02/2017,03:31:57,01/02/2017,07:13:28,01/02/2017,07:13:59,00000000
jfu22Cald,dfsac3,01/03/2017,03:03:43,01/03/2017,06:13:22,01/03/2017,06:13:47,00000000
jfu22Cald,dfsac3,01/04/2017,02:56:34,01/04/2017,06:25:17,01/04/2017,06:25:50,00000000
jfu22Cald,dfsac3,02/02/2017,00:16:48,02/02/2017,00:55:37,02/02/2017,00:56:11,00000000
jfu22Cald,dfsac3,02/03/2017,00:24:28,02/03/2017,01:02:44,02/03/2017,01:03:17,00000000
jfu22Cald,dfsac3,03/02/2017,00:00:02,03/02/2017,00:26:22,03/02/2017,00:26:58,00000000
jfu22Cald,dfsac3,03/03/2017,00:09:28,03/03/2017,00:36:52,03/03/2017,00:37:26,00000000
